Country_NAME,Country_ISO,year,GDP_pc_Country,GINIW_pred_GDP_pc,COVW_pred_GDP_pc,GE_1W_pred_GDP_pc,GE_0W_pred_GDP_pc,GE_m1W_pred_GDP_pc
Angola,AGO,2000,3015.740478515625,0.12279094755649567,0.28901398181915283,0.036343999207019806,0.03232492506504059,0.02934234030544758
Angola,AGO,2001,3042.451416015625,0.12434911727905273,0.2887130379676819,0.03634563833475113,0.03240082412958145,0.029483960941433907
Angola,AGO,2002,3346.360595703125,0.12443196028470993,0.2885681390762329,0.0362815298140049,0.03232049569487572,0.02939102239906788
Angola,AGO,2003,3399.890625,0.12025370448827744,0.28646886348724365,0.03559710085391998,0.03156272694468498,0.028561042621731758
Angola,AGO,2004,3638.674560546875,0.1254429668188095,0.2875971496105194,0.03603580594062805,0.0321163609623909,0.029234910383820534
Angola,AGO,2005,4155.5029296875,0.1270536631345749,0.28990107774734497,0.03656337410211563,0.032558780163526535,0.029628215357661247
Angola,AGO,2006,4847.7783203125,0.13080757856369019,0.28557273745536804,0.035792410373687744,0.032167088240385056,0.02955949306488037
Angola,AGO,2007,5744.9423828125,0.12890300154685974,0.2773357331752777,0.033956967294216156,0.03067385032773018,0.0283129271119833
Angola,AGO,2008,6323.93701171875,0.1274876743555069,0.27087143063545227,0.0325811505317688,0.029597299173474312,0.02747156471014023
Angola,AGO,2009,6267.03271484375,0.12727665901184082,0.2721477448940277,0.032814521342515945,0.02974849008023739,0.02756153605878353
Angola,AGO,2010,6274.23974609375,0.1212807297706604,0.25931671261787415,0.029941901564598083,0.02723524160683155,0.025280728936195374
Angola,AGO,2011,6316.1142578125,0.12299336493015289,0.2635413706302643,0.030857941135764122,0.028020162135362625,0.025975331664085388
Angola,AGO,2012,6437.56689453125,0.11673290282487869,0.2513604760169983,0.028170159086585045,0.025635043159127235,0.023787492886185646
Albania,ALB,1992,2588.422607421875,0.0671299621462822,0.11922675371170044,0.007066149264574051,0.007057549897581339,0.007082374766469002
