Country_ISO,year,pred_GDP_pc_Region,GDP_pc_Region,Light_Region,Light_Country,Pop_Region,Pop_Country
ESP,2010,23415.208984375,20474.4453125,157872,7934888,596801.125,38161672
ESP,1995,16201.21484375,17386.072265625,108282,4831532,513369.8125,38337856
ESP,2000,19402.560546875,19644.068359375,122535.5,5363158,484880.71875,38500416
ESP,2005,22469.982421875,24350.751953125,125131.5,5078836.5,455212.03125,38461096
ESP,2010,23576.517578125,26204.904296875,201326,7934888,424133.0625,38161672
ESP,1995,16436.8828125,23778.783203125,99308,4831532,358317.875,38337856
ESP,2000,19703.1640625,29728.431640625,108238,5363158,355778.75,38500416
ESP,2005,22171.44140625,32286.349609375,95256,5078836.5,351195.25,38461096
ESP,2010,23720.224609375,34564.5390625,165758,7934888,344087.40625,38161672
ESP,1995,15814.5537109375,15978.59765625,73814,4831532,369907.28125,38337856
ESP,2000,18896.267578125,17971.5390625,77208,5363158,349940.9375,38500416
ESP,2005,21667.28125,22080.44921875,60556,5078836.5,329043.9375,38461096
ESP,2010,22428.705078125,24487.8671875,106467,7934888,307066.5,38161672
ESP,1995,20057.525390625,26368.896484375,312158,4831532,5149988.5,38337856
ESP,2000,24174.896484375,33680.8046875,337363,5363158,5281355.5,38500416
ESP,2005,27725.880859375,36493.671875,332507,5078836.5,5383395.5,38461096
ESP,2010,28561.69921875,38379.6875,426893,7934888,5445907.5,38161672
ESP,1995,17784.90234375,16670.537109375,165158,4831532,1080689.625,38337856
ESP,2000,21540.572265625,20853.25390625,196831,5363158,1132738.125,38500416
ESP,2005,24813.88671875,23591.873046875,208298.5,5078836.5,1180129.875,38461096
ESP,2010,26146.94921875,25111.58984375,319271,7934888,1220205.75,38161672
ESP,1995,17930.51171875,14393.138671875,110556,4831532,1180589.5,38337856
ESP,2000,21625.890625,17836.8984375,125142,5363158,1217238.625,38500416
ESP,2005,24949.640625,22685.548828125,126405.5,5078836.5,1247453.375,38461096
ESP,2010,25939.291015625,22963.0859375,182245,7934888,1268756.625,38161672
ESP,1995,17085.689453125,25827.646484375,117944,4831532,552198.5,38337856
ESP,2000,20630.296875,31698.126953125,132717,5363158,559361.8125,38500416
ESP,2005,23498.671875,35132.35546875,122249.5,5078836.5,563208.1875,38461096
ESP,2010,25236.56640625,37073.671875,225276,7934888,562800.5625,38161672
ESP,1995,16149.583984375,15169.54296875,64359,4831532,347844.34375,38337856
ESP,2000,19181.435546875,17043.33203125,63745,5363158,333350.25,38500416
ESP,2005,21817.58984375,20127.1484375,57048,5078836.5,317491.53125,38461096
ESP,2010,23366.845703125,23841.998046875,89434,7934888,300080.03125,38161672
ESP,1995,15738.36328125,19519.919921875,43364,4831532,179337.96875,38337856
ESP,2000,18581.73046875,22071.9453125,46376.5,5363158,170372.6875,38500416
ESP,2005,21372.16796875,27343.34765625,44413.5,5078836.5,160896.78125,38461096
ESP,2010,22626.7890625,28199.533203125,73005,7934888,150796.921875,38161672
ESP,1995,18447.326171875,18732.7890625,135713,4831532,1439496.25,38337856
ESP,2000,22164.337890625,23252.359375,147552,5363158,1501805.75,38500416
ESP,2005,25345.755859375,25220.0390625,139746.5,5078836.5,1557505.375,38461096
ESP,2010,26302.359375,25920.34765625,195221,7934888,1603202.25,38161672
ESP,1995,18745.873046875,15469.341796875,111406,4831532,834179.875,38337856
ESP,2000,21921.623046875,19259.31640625,107218,5363158,820085.5625,38500416
ESP,2005,24640.068359375,22560.23046875,104199.5,5078836.5,801300.875,38461096
ESP,2010,26446.357421875,25886.765625,155471,7934888,777013.8125,38161672
ESP,1995,17062.58203125,22784.482421875,55192,4831532,253418.1875,38337856
ESP,2000,20556.001953125,28646.5234375,63344,5363158,254653.1875,38500416
ESP,2005,23342.345703125,30122.21484375,58575,5078836.5,254386.3125,38461096
ESP,2010,25146.642578125,32518.98828125,108901,7934888,252199.34375,38161672
ESP,1995,15739.548828125,16774.5625,63370,4831532,356189.75,38337856
ESP,2000,18713.16796875,19292.65234375,65053.5,5363158,342812.125,38500416
ESP,2005,21103.421875,23118.03125,54808,5078836.5,327981.65625,38461096
ESP,2010,22191.580078125,24464.986328125,85451,7934888,311417.84375,38161672
ESP,1995,16161.6943359375,20516.130859375,46590,4831532,148646.25,38337856
ESP,2000,19090.53515625,24744.203125,56096,5363158,146051.3125,38500416
ESP,2005,22316.478515625,28562.083984375,55101,5078836.5,142617.59375,38461096
ESP,2010,23839.921875,27881.361328125,101192,7934888,138244.046875,38161672
ESP,1995,17384.5,15480.2626953125,162725,4831532,1670015.625,38337856
ESP,2000,20821.5078125,18153.4375,174857.5,5363158,1689007.875,38500416
ESP,2005,23887.69140625,22300.314453125,170192.5,5078836.5,1697924.75,38461096
ESP,2010,25046.3125,23637.375,266662,7934888,1693983.75,38161672
ESP,1995,13628.759765625,21194.345703125,18422,4831532,91100.1953125,38337856
ESP,2000,17058.970703125,24498.453125,26239.5,5363158,87351.2890625,38500416
ESP,2005,19346.35546875,26545.6328125,26787,5078836.5,83298.6796875,38461096
ESP,2010,20989.517578125,28889.58203125,58746,7934888,78820.8828125,38161672
ESP,1995,18047.357421875,26051.7734375,115076,4831532,535103.0625,38337856
ESP,2000,21878.16015625,31346.556640625,128018.5,5363158,555710.875,38500416
ESP,2005,24830.45703125,33305.140625,116706,5078836.5,573644.5625,38461096
ESP,2010,25886.703125,34243.4140625,170608,7934888,587683.875,38161672
ESP,1995,14067.6865234375,21570.8046875,35966,4831532,142843.09375,38337856
ESP,2000,17161.1015625,25129.349609375,46646,5363158,136141.078125,38500416
ESP,2005,19888.818359375,29335.369140625,49960.5,5078836.5,129002.5703125,38461096
ESP,2010,21474.79296875,31761.96875,88155,7934888,121321.9296875,38161672
ESP,1995,16489.71484375,16640.130859375,134502,4831532,514604.46875,38337856
ESP,2000,20000.6796875,19290.6953125,159372.5,5363158,529185.625,38500416
ESP,2005,22819.458984375,22180.064453125,151393,5078836.5,540941,38461096
ESP,2010,24172.9375,22639.41015625,256829,7934888,548782.25,38161672
ESP,1995,18232.6171875,18965.919921875,202209,4831532,2055958.375,38337856
ESP,2000,22033.125,23378.84765625,233424,5363158,2060177.875,38500416
ESP,2005,25182.76171875,25501.82421875,227220,5078836.5,2051967.5,38461096
ESP,2010,26251.11328125,27240.140625,326255,7934888,2028307.25,38161672
ESP,1995,16735.1953125,21646.6796875,70723,4831532,496113.5,38337856
ESP,2000,20215.185546875,24866.31640625,82526,5363158,487773.46875,38500416
ESP,2005,23130.806640625,29595.638671875,77954,5078836.5,476660.90625,38461096
ESP,2010,24437.9453125,32107.548828125,132624,7934888,462311.25,38161672
ESP,1995,20255.07421875,22686.490234375,84225,4831532,1051807.875,38337856
ESP,2000,24056.546875,28589.146484375,85277.5,5363158,1015931.8125,38500416
ESP,2005,27570.7890625,34597.64453125,80737.5,5078836.5,975361.1875,38461096
ESP,2010,29918.84765625,37542,113912,7934888,929327.875,38161672
ESP,1995,15011.421875,15301.921875,38094,4831532,208335.453125,38337856
ESP,2000,17816.595703125,16959.490234375,39635,5363158,196803.34375,38500416
ESP,2005,19967.708984375,21115.708984375,36926,5078836.5,184768.40625,38461096
ESP,2010,21320.927734375,23751.97265625,56452,7934888,172167.796875,38161672
ESP,1995,16397.927734375,21853.076171875,129954,4831532,849089.3125,38337856
ESP,2000,19705.626953125,26291.142578125,145705,5363158,843948.5625,38500416
ESP,2005,22395.447265625,30414.181640625,132589.5,5078836.5,833777.5625,38461096
ESP,2010,23822.80859375,32683.919921875,226721,7934888,817524.0625,38161672
ESP,1995,18278.0390625,26456.5078125,56037,4831532,283018.09375,38337856
ESP,2000,21869.919921875,33606.3515625,59836,5363158,283873.875,38500416
ESP,2005,24933.775390625,39248.77734375,55402.5,5078836.5,283018.46875,38461096
ESP,2010,28317.412109375,42726.94921875,95628,7934888,280043.09375,38161672
ESP,1995,15027.0205078125,16810.396484375,35609,4831532,170034.6875,38337856
ESP,2000,18251.494140625,19428.763671875,43714.5,5363158,161389.40625,38500416
ESP,2005,20893.953125,21979.798828125,41377.5,5078836.5,152282.71875,38461096
ESP,2010,22589.53125,24098.54296875,70952,7934888,142611.515625,38161672
LKA,1995,3369.801513671875,3144.0390625,29113,248103,2357415.5,17462114
LKA,1999,3814.045166015625,2955.142578125,31677,295098,2398329.75,18189690
LKA,2005,4716.98583984375,3448.0361328125,27201,276777.5,2447538.25,19297606
LKA,2010,6030.43603515625,5136.71337890625,51123,503223,2465654,20161522
LKA,1995,3062.807373046875,2188.402587890625,21316,248103,1200676.875,17462114
LKA,1999,3449.5166015625,2808.25,22234,295098,1318981.75,18189690
LKA,2005,4397.154296875,3206.861572265625,26546,276777.5,1507294.5,19297606
LKA,2010,5579.544921875,5264.74169921875,45732,503223,1671022.25,20161522
LKA,1995,3056.833984375,3582.0234375,22395,248103,1070998.375,17462114
LKA,1999,3470.522705078125,2861.088134765625,25113.5,295098,1126304.625,18189690
LKA,2005,4382.67333984375,3796.37890625,27284.5,276777.5,1207493.625,19297606
LKA,2010,5656.3896484375,5310.08984375,54922,503223,1268112.25,20161522
LKA,1995,3316.431396484375,4358.8779296875,35779,248103,2004863.375,17462114
LKA,1999,3809.762939453125,4290.24267578125,44533.5,295098,2080996.5,18189690
LKA,2005,4704.76123046875,4112.35546875,38433,276777.5,2191112.25,19297606
LKA,2010,6070.7529296875,5580.7041015625,76170,503223,2269890.5,20161522
LKA,1995,2647.47216796875,886.82086181640625,4584,248103,927680.3125,17462114
LKA,1999,3069.535888671875,1301.5462646484375,6341.5,295098,889329.3125,18189690
LKA,2005,4092.802001953125,2804.747802734375,11933,276777.5,862854.3125,19297606
LKA,2010,5304.708984375,3983.848876953125,25089,503223,868885.3125,20161522
LKA,1995,3359.699951171875,2690.21484375,24541,248103,2069578.125,17462114
LKA,1999,3866.448974609375,2636.644287109375,30358.5,295098,2121480,18189690
LKA,2005,4842.32080078125,3559.873046875,26200.5,276777.5,2191275.5,19297606
LKA,2010,6167.12353515625,4471.73779296875,50065,503223,2232020.25,20161522
LKA,1995,3365.11279296875,2482.16455078125,28276,248103,2172403.75,17462114
LKA,1999,3919.04931640625,3172.527099609375,39600.5,295098,2216558.25,18189690
LKA,2005,4818.95947265625,3883.023193359375,32768.5,276777.5,2271718.75,19297606
LKA,2010,6183.59033203125,5955.2060546875,62593,503223,2296527.25,20161522
LKA,1995,3016.631591796875,2950.563720703125,15630,248103,1100612.875,17462114
LKA,1999,3480.997314453125,2735.0810546875,20456.5,295098,1150266.875,18189690
LKA,2005,4394.060546875,3706.096435546875,22004,276777.5,1223691,19297606
LKA,2010,5545.90087890625,4704.34326171875,36267,503223,1279007.125,20161522
LKA,1995,4037.93115234375,5640.37646484375,66469,248103,4557885,17462114
LKA,1999,4611.5458984375,7341.36865234375,74783,295098,4887443,18189690
LKA,2005,5682.4990234375,9258.0048828125,64407,276777.5,5394628.5,19297606
LKA,2010,7206.7294921875,10657.0107421875,101262,503223,5810403,20161522
SWE,1995,25293.6953125,23719.923828125,57749,5506979,141855.796875,8594150
SWE,2000,28280.70703125,30643.982421875,42196,3876718,139126.421875,8603561
SWE,2005,29809.140625,31129.84375,37391.5,3144330,135144.765625,8542534
SWE,2010,35692.1171875,31537.775390625,103960,7286858,130717.3203125,8457196
SWE,1995,23384.279296875,26024.150390625,354891,5506979,288560.3125,8594150
SWE,2000,26534.677734375,29215.66015625,255767,3876718,277107.21875,8603561
SWE,2005,26782.787109375,31689.73046875,177339.5,3144330,263654.5625,8542534
SWE,2010,31673.91796875,33674.20703125,421083,7286858,249867.84375,8457196
SWE,1995,23541.19921875,23719.923828125,31877,5506979,53237.125,8594150
SWE,2000,27380.0078125,25450.08203125,33733,3876718,52443.8671875,8603561
SWE,2005,28117.603515625,27098.640625,23545.5,3144330,51159.04296875,8542534
SWE,2010,32417.126953125,29401.345703125,61766,7286858,49680.69921875,8457196
SWE,1995,25236.349609375,26430.76953125,333388,5506979,282733.75,8594150
SWE,2000,27031.796875,28696.2734375,230272,3876718,273024.59375,8603561
SWE,2005,27918.939453125,29002.267578125,146285.5,3144330,261204.859375,8542534
SWE,2010,32641.138671875,33165.52734375,362628,7286858,248898.984375,8457196
SWE,1995,26618.470703125,26430.771484375,142334,5506979,270893.375,8594150
SWE,2000,29454.830078125,25969.478515625,94139,3876718,275723.9375,8603561
SWE,2005,29784.7578125,28554.35546875,73410,3144330,278094.28125,8542534
SWE,2010,35853.75390625,33165.5234375,205006,7286858,279419.84375,8457196
SWE,1995,21889.6171875,25481.97265625,261290,5506979,136514.4375,8594150
SWE,2000,24690.2421875,27267.953125,213695,3876718,130288.90625,8603561
SWE,2005,25355.642578125,30122.04296875,176005.5,3144330,123211.6328125,8542534
SWE,2010,28744.42578125,37438.38671875,335610,7286858,116067.8515625,8457196
SWE,1995,25040.341796875,25617.517578125,223290,5506979,325980.96875,8594150
SWE,2000,28607.6875,31033.521484375,166109,3876718,322454.4375,8603561
SWE,2005,29180.298828125,29786.10546875,130018.5,3144330,316060.75,8542534
SWE,2010,34966.63671875,33063.79296875,344573,7286858,308600.6875,8457196
SWE,1995,24148.8359375,24668.71875,122681,5506979,231329.953125,8594150
SWE,2000,26478.33203125,28306.724609375,94853.5,3876718,223786.125,8603561
SWE,2005,27682.0234375,29002.265625,78683.5,3144330,214677.484375,8542534
SWE,2010,33137.5234375,32555.123046875,225434,7286858,205310.890625,8457196
SWE,1995,23975.125,26972.94921875,116100,5506979,181276.875,8594150
SWE,2000,27155.01953125,30903.669921875,77890,3876718,177778.671875,8603561
SWE,2005,27976.6953125,29450.17578125,68995,3144330,172869.234375,8542534
SWE,2010,33894.51171875,35098.48828125,206706,7286858,167551.15625,8457196
SWE,1995,21509.513671875,26701.859375,468060,5506979,257880.953125,8594150
SWE,2000,22962.033203125,29475.34765625,238002.5,3876718,247935.484375,8603561
SWE,2005,24891.486328125,32921.4921875,317075.5,3144330,236333.109375,8542534
SWE,2010,27770.55078125,43542.48046875,531825,7286858,224521.390625,8457196
SWE,1995,27202.453125,25753.0625,321235,5506979,1079824.125,8594150
SWE,2000,31188.986328125,30124.595703125,277289,3876718,1093972.875,8603561
SWE,2005,32478.892578125,30457.974609375,233607,3144330,1098436,8542534
SWE,2010,37908.31640625,33063.79296875,582645,7286858,1098913.125,8457196
SWE,1995,29577.1640625,36596.453125,401289,5506979,1628027.375,8594150
SWE,2000,32947.06640625,46355.50390625,299964.5,3876718,1706289.25,8603561
SWE,2005,34547.265625,48150.48046875,251293.5,3144330,1771439.625,8542534
SWE,2010,38602.72265625,51579.5234375,459705,7286858,1831455,8457196
SWE,1995,26942.64453125,23042.21484375,195726,5506979,258177.046875,8594150
SWE,2000,29276.99609375,26359.015625,128599.5,3876718,255633.5625,8603561
SWE,2005,29631.87890625,27322.599609375,90859,3144330,250775.015625,8542534
SWE,2010,35602.73828125,30622.1640625,242557,7286858,245024.25,8457196
SWE,1995,27135.65625,22635.580078125,265740,5506979,299249.53125,8594150
SWE,2000,29538.939453125,27787.337890625,151381,3876718,299013.4375,8603561
SWE,2005,29878.47265625,29562.15625,105186.5,3144330,295911.375,8542534
SWE,2010,34967.5703125,32962.0625,264932,7286858,291573.25,8457196
SWE,1995,23572.021484375,23991.01171875,201865,5506979,285046.34375,8594150
SWE,2000,25623.009765625,27657.490234375,145671,3876718,275575.75,8603561
SWE,2005,26673.740234375,28218.416015625,116233.5,3144330,264107.46875,8542534
SWE,2010,31547.302734375,30927.37109375,293953,7286858,252251.5,8457196
SWE,1995,22716.86328125,24804.265625,415535,5506979,255278.25,8594150
SWE,2000,24806.646484375,26618.71484375,267645,3876718,250696.421875,8603561
SWE,2005,25654.234375,29898.087890625,268863.5,3144330,244291.578125,8542534
SWE,2010,29583.482421875,34081.1484375,511197,7286858,237460.296875,8457196
SWE,1995,24564.87109375,28599.455078125,313758,5506979,248409.640625,8594150
SWE,2000,27363.82421875,31552.904296875,243178.5,3876718,237923.03125,8603561
SWE,2005,27603.83203125,32361.6015625,192081.5,3144330,225817.109375,8542534
SWE,2010,31955.75390625,36624.5078125,361271,7286858,213521.046875,8457196
SWE,1995,27237.990234375,26837.40234375,174531,5506979,247958.703125,8594150
SWE,2000,29928.607421875,30773.822265625,115468.5,3876718,243711.734375,8603561
SWE,2005,29995.61328125,29450.17578125,84976,3144330,237523.390625,8542534
SWE,2010,35701.546875,32962.05859375,209727,7286858,230761.234375,8457196
SWE,1995,26339.8125,26566.31640625,683226,5506979,1437285.875,8594150
SWE,2000,29721.73828125,32721.53125,498519,3876718,1444869.25,8603561
SWE,2005,30287.6640625,33817.30859375,346778.5,3144330,1439688.625,8542534
SWE,2010,35545.609375,36421.046875,976054,7286858,1429414.375,8457196
SWE,1995,25865.455078125,24939.80859375,195065,5506979,273483.09375,8594150
SWE,2000,28903.8046875,28176.873046875,141411,3876718,269934.65625,8603561
SWE,2005,28868.294921875,29786.10546875,103380,3144330,264387.21875,8542534
SWE,2010,34478.1171875,33369,267283,7286858,258330.984375,8457196
SWE,1995,25879.470703125,24939.80859375,227349,5506979,411146.875,8594150
SWE,2000,28411.16796875,28306.724609375,160934,3876718,406271.28125,8603561
SWE,2005,29490.86328125,29226.2265625,122321,3144330,397746.625,8542534
SWE,2010,34420.0625,31944.7109375,318943,7286858,387853.875,8457196
CHE,1995,32902.32421875,34537.1640625,61547,757720,527449.9375,7023896.5
CHE,2000,35292.7109375,37896.43359375,60201,808565,538073.4375,7078443.5
CHE,2005,36995.4375,35711.20703125,66981,847003.5,541747.25,7059275
CHE,2010,42997.06640625,41383.92578125,101317,1326870,537239.25,6988589.5
CHE,1995,28809.93359375,27869.49609375,10022,757720,102889.390625,7023896.5
CHE,2000,31026.412109375,36673.015625,9372.5,808565,100295.7265625,7078443.5
CHE,2005,33372.078125,32364.18359375,11739,847003.5,96367.6640625,7059275
CHE,2010,39085.48046875,31306.12890625,18856,1326870,91094.875,6988589.5
CHE,1995,32287.265625,36623.3203125,19680,757720,242483.6875,7023896.5
CHE,2000,34706.171875,40691.54296875,19652.5,808565,245650.453125,7078443.5
CHE,2005,35847.2578125,38826.78515625,18916,847003.5,245652.875,7059275
CHE,2010,42816.85546875,44642.80078125,29133,1326870,242046.5625,6988589.5
CHE,1995,35302.9453125,48551.3671875,3699,757720,184885.59375,7023896.5
CHE,2000,38745.640625,62504.72265625,3703.5,808565,174605.171875,7078443.5
CHE,2005,39294.40234375,83585.9296875,3644.5,847003.5,162409.3125,7059275
CHE,2010,45511.58984375,94503.4453125,3907,1326870,148520.78125,6988589.5
CHE,1995,27631.25,30428.4453125,104694,757720,1024269.25,7023896.5
CHE,2000,29483.552734375,31849.310546875,114121,808565,1017259.25,7078443.5
CHE,2005,30875.962890625,32757.845703125,123479,847003.5,1002950.25,7059275
CHE,2010,37536.33984375,42268.984375,214555,1326870,994973.6875,6988589.5
CHE,1995,28077.03515625,30368.791015625,32720,757720,239681.359375,7023896.5
CHE,2000,30873.40234375,30090.50390625,38424,808565,242378.109375,7078443.5
CHE,2005,32568.966796875,28708.6796875,43575,847003.5,247717.203125,7059275
CHE,2010,38537.3203125,31807.94140625,77548,1326870,264794.65625,6988589.5
CHE,1995,35973.6640625,40718.9140625,19190,757720,399696.875,7023896.5
CHE,2000,38597.8984375,44724.04296875,18649.5,808565,414400.375,7078443.5
CHE,2005,39723.41015625,45602.98828125,18359,847003.5,424274.28125,7059275
CHE,2010,45503.0859375,67112.4375,22717,1326870,428265.625,6988589.5
CHE,1995,25708.06640625,39941.16796875,5963,757720,40908.5859375,7023896.5
CHE,2000,28303.587890625,45286.3515625,7316,808565,39795.04296875,7078443.5
CHE,2005,29526.09765625,53148.26171875,7720,847003.5,38249.6171875,7059275
CHE,2010,34561.765625,37058.4609375,12397,1326870,36246.94140625,6988589.5
CHE,1995,24366.546875,31338.552734375,39532,757720,186367.328125,7023896.5
CHE,2000,27259.013671875,34515.515625,57144.5,808565,183319.828125,7078443.5
CHE,2005,27852.029296875,35817.15625,49458.5,847003.5,178073.609375,7059275
CHE,2010,32572.353515625,37344.14453125,79362,1326870,170474.6875,6988589.5
CHE,1995,28397.8671875,30758.380859375,32687,757720,331790.03125,7023896.5
CHE,2000,30885.357421875,32416.01953125,35667,808565,336039.46875,7078443.5
CHE,2005,32697.404296875,31865.94140625,41546.5,847003.5,334859.21875,7059275
CHE,2010,38313.7109375,38825.67578125,67197,1326870,328355.03125,6988589.5
CHE,1995,28860.23046875,30625.3203125,19600,757720,161162.703125,7023896.5
CHE,2000,31326.796875,33042.99609375,19721.5,808565,159823.25,7078443.5
CHE,2005,32744.087890625,36122.01171875,19616.5,847003.5,156231.609375,7059275
CHE,2010,40332.1875,42512.50390625,31335,1326870,150260.09375,6988589.5
CHE,1995,27058.75,35049.77734375,3639,757720,42846.4609375,7023896.5
CHE,2000,29861.380859375,50802.69921875,4504,808565,44003.7734375,7078443.5
CHE,2005,31407.71484375,53184.23046875,4819,847003.5,44531.83203125,7059275
CHE,2010,36623.12890625,37922.57421875,7796,1326870,44317.02734375,6988589.5
CHE,1995,25143.453125,28177.71875,3392,757720,29757.029296875,7023896.5
CHE,2000,28150.41796875,28306.373046875,4860,808565,30137.74609375,7078443.5
CHE,2005,29524.0703125,28771.3984375,5216.5,847003.5,30064.64453125,7059275
CHE,2010,34468.87890625,37401.97265625,8305,1326870,29483.2109375,6988589.5
CHE,1995,29673.392578125,35307.921875,8131,757720,64793.75,7023896.5
CHE,2000,31358.509765625,39409.7890625,6503.5,808565,63560.78515625,7078443.5
CHE,2005,34197.8984375,40005.4140625,6908,847003.5,61585.87890625,7059275
CHE,2010,40652.5859375,48835.9375,12998,1326870,58828.82421875,6988589.5
CHE,1995,27591.33203125,32554.416015625,15405,757720,128373.9296875,7023896.5
CHE,2000,29972.880859375,40849.4765625,16521,808565,134433.90625,7078443.5
CHE,2005,31295.47265625,36408.98046875,17501.5,847003.5,138795.609375,7059275
CHE,2010,36779.26953125,35141.39453125,29292,1326870,141003.828125,6988589.5
CHE,1995,30354.8359375,32125.02734375,27772,757720,237779.875,7023896.5
CHE,2000,32886.57421875,33520.63671875,27257.5,808565,236443.03125,7078443.5
CHE,2005,34885.23046875,33995.1875,30462.5,847003.5,234223.328125,7059275
CHE,2010,42113.0234375,38208.44921875,47372,1326870,228906.015625,6988589.5
CHE,1995,28740.533203125,31800.470703125,50500,757720,417926.34375,7023896.5
CHE,2000,31040.70703125,34034.00390625,50205,808565,418043.125,7078443.5
CHE,2005,32766.361328125,32559.77734375,58549,847003.5,415900.40625,7059275
CHE,2010,37882.37109375,41223.21484375,84175,1326870,413435.21875,6988589.5
CHE,1995,27082.8125,31185.205078125,40472,757720,290242.875,7023896.5
CHE,2000,29069.140625,31016.2421875,39403,808565,290903.625,7078443.5
CHE,2005,29954.36328125,29997.4765625,37010.5,847003.5,289345.1875,7059275
CHE,2010,34565.65625,41853.05078125,52387,1326870,283624.0625,6988589.5
CHE,1995,31987.189453125,30673.3515625,29216,757720,216150.09375,7023896.5
CHE,2000,34035.57421875,33578.16796875,26403.5,808565,199358.21875,7078443.5
CHE,2005,35875.234375,32597.740234375,31013,847003.5,182606.390625,7059275
CHE,2010,43219.10546875,35352.421875,53193,1326870,170313.21875,6988589.5
CHE,1995,24113.142578125,30368.048828125,5138,757720,36177.1015625,7023896.5
CHE,2000,26717.09765625,34388.328125,6781,808565,34646.015625,7078443.5
CHE,2005,27784.537109375,33173.4296875,6944.5,847003.5,32762.474609375,7059275
CHE,2010,32382.2734375,30668.783203125,10757,1326870,30514.939453125,6988589.5
CHE,1995,28232.36328125,35461.125,61875,757720,582307.75,7023896.5
CHE,2000,31443.107421875,38469.02734375,65684.5,808565,594511.3125,7078443.5
CHE,2005,32072.2890625,38390.9765625,66616.5,847003.5,599488.5,7059275
CHE,2010,39067.0703125,42096.01171875,116012,1326870,597137,6988589.5
CHE,1995,26123.197265625,24929.11328125,55520,757720,264551.03125,7023896.5
CHE,2000,28919.87890625,28480.421875,71612,808565,265268.625,7078443.5
CHE,2005,29542.29296875,27856.435546875,62123,847003.5,262496.375,7059275
CHE,2010,34403.5234375,35180.265625,94687,1326870,255780.953125,6988589.5
CHE,1995,32747.6796875,58860.078125,10618,757720,81763.1796875,7023896.5
CHE,2000,35115.51171875,62098.26953125,10353,808565,86016.4921875,7078443.5
CHE,2005,36667.7578125,68037.328125,11090.5,847003.5,89303.8046875,7059275
CHE,2010,42315.64453125,82632.453125,15484,1326870,91320.5703125,6988589.5
CHE,1995,33364.6015625,44615.71484375,96708,757720,1189642.375,7023896.5
CHE,2000,35640.4140625,49736.34375,94504,808565,1229476.75,7078443.5
CHE,2005,39250.1328125,49931.5703125,103714,847003.5,1249637.875,7059275
CHE,2010,45187.0546875,58367.43359375,136088,1326870,1251652.25,6988589.5
TZA,1994,620.3436279296875,1234.8636474609375,2386,50801.5,1836101.25,28801034
TZA,2000,781.15179443359375,1109.864990234375,7271.5,70730.5,2302815.25,33816420
TZA,2005,941.51593017578125,1380.3250732421875,5585.5,57884.5,2697999.75,37960512
TZA,2010,1132.8125,1700.5499267578125,10790,125689,3139900.5,42402184
TZA,1994,1210.3966064453125,2674.0234375,18755,50801.5,1785485.375,28801034
TZA,2000,1377.4342041015625,2288.387451171875,20926,70730.5,2274093,33816420
TZA,2005,1671.7369384765625,2215.13525390625,18372,57884.5,2738312.25,37960512
TZA,2010,2012.35400390625,3074.092041015625,32486,125689,3269190,42402184
TZA,1994,660.6827392578125,537.2818603515625,2175.5,50801.5,1552869.625,28801034
TZA,2000,750.51025390625,605.7545166015625,2413.5,70730.5,1754105.75,33816420
TZA,2005,905.82745361328125,695.090087890625,1879,57884.5,1906986.875,37960512
TZA,2010,1138.2835693359375,856.7652587890625,5558,125689,2056512,42402184
TZA,1994,637.61376953125,875.05694580078125,2299,50801.5,1638460.125,28801034
TZA,2000,719.3658447265625,957.7166748046875,2385,70730.5,1785525.875,33816420
TZA,2005,876.033203125,1444.4669189453125,2027,57884.5,1885515.125,37960512
TZA,2010,1079.4290771484375,1730.234375,4949,125689,1976953.25,42402184
TZA,1994,602.17864990234375,679.7421875,821.5,50801.5,1751368.875,28801034
TZA,2000,705.83062744140625,618.4259033203125,1239.5,70730.5,2083906.5,33816420
TZA,2005,865.12469482421875,754.364501953125,1122.5,57884.5,2367559.5,37960512
TZA,2010,1098.3726806640625,868.246337890625,3664,125689,2680407.25,42402184
TZA,1994,576.21844482421875,408.3879699707031,622,50801.5,1243775.125,28801034
TZA,2000,673.99468994140625,594.1864013671875,919.5,70730.5,1661902.75,33816420
TZA,2005,790.876220703125,696.166259765625,543,57884.5,2028070.25,37960512
TZA,2010,1019.2819213867188,881.869140625,2061,125689,2454991.75,42402184
TZA,1994,764.0889892578125,755.86285400390625,2700,50801.5,1354004.625,28801034
TZA,2000,954.8153076171875,614.13922119140625,7603.5,70730.5,1475512.375,33816420
TZA,2005,1132.1563720703125,1408.19580078125,4977,57884.5,1555936.125,37960512
TZA,2010,1366.634765625,1552.8641357421875,9924,125689,1627674,42402184
TZA,1994,567.37615966796875,520.134033203125,379.5,50801.5,745088.8125,28801034
TZA,2000,637.730224609375,763.459716796875,484.5,70730.5,856430.8125,33816420
TZA,2005,789.5999755859375,996.81622314453125,740,57884.5,892924.0625,37960512
TZA,2010,924.34893798828125,1188.5252685546875,1167,125689,937802.0625,42402184
TZA,1994,594.23492431640625,593.50079345703125,512.5,50801.5,1160523.75,28801034
TZA,2000,724.6021728515625,808.3634033203125,1139.5,70730.5,1325009.875,33816420
TZA,2005,932.42041015625,1135.7913818359375,1663,57884.5,1453692.125,37960512
TZA,2010,1161.6378173828125,1134.549072265625,4522,125689,1581830,42402184
TZA,1994,642.9051513671875,661.183349609375,2333.5,50801.5,1708870.875,28801034
