year,Cluster,Division,District,Urban,grameen_bank,co_operative_soc,madrassa_school,primary_school,high_school,post_office,cinema,dist_Thana,dist_district,NGO,dist_satellite_clinic,padma_m,jamuna_m,treat,smp1,yr,dist_hos
1.0,128.0,1.0,9.0,,0.0,1.0,,,,,,9.0,39.0,1.0,3.0,127785.76,245864.83,0.0,0.0,0.0,9.0
6.0,35.0,1.0,9.0,1.0,1.0,1.0,0.0,0.0,2.0,2.0,7.0,,,,,127785.76,245864.83,0.0,0.0,1.0,0.0
5.0,14.0,1.0,9.0,1.0,1.0,0.0,1.0,0.0,2.0,4.0,4.0,,,,,127785.76,245864.83,0.0,0.0,1.0,0.0
7.0,56.0,1.0,9.0,2.0,1.0,1.0,0.0,0.0,1.0,0.0,1.0,,,,,127785.76,245864.83,0.0,0.0,1.0,0.0
7.0,57.0,1.0,9.0,2.0,1.0,1.0,2.0,0.0,0.0,3.0,3.0,,,,,127785.76,245864.83,0.0,0.0,1.0,0.0
7.0,24.0,1.0,9.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,5.0,,,,,127785.76,245864.83,0.0,0.0,1.0,1.0
5.0,40.0,1.0,9.0,3.0,2.0,0.0,2.0,0.0,1.0,2.0,1.0,,,,,127785.76,245864.83,0.0,0.0,1.0,0.0
5.0,46.0,1.0,9.0,1.0,2.0,0.0,1.0,0.0,0.0,1.0,2.0,,,,,127785.76,245864.83,0.0,0.0,1.0,0.0
6.0,32.0,1.0,9.0,2.0,1.0,0.0,3.0,0.0,2.0,3.0,3.0,,,,,127785.76,245864.83,0.0,0.0,1.0,0.0
7.0,27.0,1.0,9.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,,,,,127785.76,245864.83,0.0,0.0,1.0,0.0
6.0,41.0,1.0,9.0,1.0,1.0,1.0,0.0,0.0,3.0,0.0,12.88,,,,,127785.76,245864.83,0.0,0.0,1.0,0.0
1.0,104.0,1.0,9.0,,0.0,0.0,,,,,,0.0,0.0,1.0,0.0,127785.76,245864.83,0.0,0.0,0.0,4.0
5.0,47.0,1.0,9.0,4.0,1.0,1.0,4.0,0.0,0.0,5.0,5.0,,,,,127785.76,245864.83,0.0,0.0,1.0,0.0
6.0,36.0,1.0,9.0,1.0,1.0,1.0,1.0,0.0,1.61,1.61,1.61,,,,,127785.76,245864.83,0.0,0.0,1.0,0.0
6.0,39.0,1.0,9.0,1.0,2.0,1.0,1.0,0.0,0.0,0.0,45.0,,,,,127785.76,245864.83,0.0,0.0,1.0,0.0
3.0,126.0,1.0,9.0,,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,127785.76,245864.83,0.0,0.0,0.0,1.0
5.0,16.0,1.0,9.0,1.0,1.0,0.0,4.83,1.61,4.83,4.83,12.88,,,,,127785.76,245864.83,0.0,0.0,1.0,1.0
6.0,38.0,1.0,9.0,1.0,1.0,1.0,2.0,0.0,0.0,0.0,23.0,,,,,127785.76,245864.83,0.0,0.0,1.0,0.0
4.0,15.0,1.0,9.0,1.0,2.0,0.0,1.0,0.0,1.0,1.0,45.0,1.0,85.0,,,127785.76,245864.83,0.0,0.0,1.0,0.0
5.0,20.0,1.0,9.0,1.0,1.0,0.0,0.0,0.0,2.0,2.0,10.0,,,,,127785.76,245864.83,0.0,0.0,1.0,0.0
7.0,23.0,1.0,9.0,1.0,1.0,0.0,0.0,0.0,3.0,4.0,15.0,,,,,127785.76,245864.83,0.0,0.0,1.0,0.0
7.0,55.0,1.0,9.0,2.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,,,,,127785.76,245864.83,0.0,0.0,1.0,0.0
1.0,127.0,1.0,9.0,,0.0,1.0,,,,,,0.0,29.0,1.0,1.0,127785.76,245864.83,0.0,0.0,0.0,
7.0,20.0,1.0,9.0,1.0,1.0,0.0,2.0,0.0,2.0,2.0,15.0,,,,,127785.76,245864.83,0.0,0.0,1.0,0.0
5.0,19.0,1.0,9.0,1.0,1.0,1.0,2.0,0.0,0.0,2.0,3.0,,,,,127785.76,245864.83,0.0,0.0,1.0,0.0
2.0,5.092928e+06,1.0,9.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,5.0,5.0,0.0,0.0,127785.76,245864.83,0.0,0.0,0.0,0.0
2.0,5.092566e+06,1.0,9.0,1.0,0.0,1.0,,,,1.0,1.0,0.0,41.0,1.0,,127785.76,245864.83,0.0,0.0,0.0,8.0
7.0,22.0,1.0,9.0,1.0,1.0,1.0,0.0,0.0,3.0,5.0,5.0,,,,,127785.76,245864.83,0.0,0.0,1.0,0.0
7.0,28.0,1.0,9.0,1.0,1.0,1.0,0.0,0.0,0.0,3.0,17.0,,,,,127785.76,245864.83,0.0,0.0,1.0,0.0
6.0,42.0,1.0,9.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,16.1,,,,,127785.76,245864.83,0.0,0.0,1.0,0.0
4.0,402.0,1.0,9.0,4.0,2.0,1.0,1.0,0.0,2.0,1.0,0.0,,70.0,,,127785.76,245864.83,0.0,0.0,1.0,0.0
7.0,29.0,1.0,9.0,1.0,1.0,1.0,0.0,0.0,0.0,3.0,3.0,,,,,127785.76,245864.83,0.0,0.0,1.0,0.0
4.0,304.0,1.0,9.0,3.0,2.0,1.0,0.0,0.0,0.0,1.0,1.0,,18.0,,,127785.76,245864.83,0.0,0.0,1.0,0.0
7.0,25.0,1.0,9.0,1.0,1.0,1.0,0.0,0.0,0.0,3.0,6.0,,,,,127785.76,245864.83,0.0,0.0,1.0,0.0
3.0,127.0,1.0,9.0,,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,37.0,1.0,3.0,127785.76,245864.83,0.0,0.0,0.0,0.0
7.0,58.0,1.0,9.0,2.0,1.0,1.0,0.0,0.0,1.0,1.0,1.0,,,,,127785.76,245864.83,0.0,0.0,1.0,0.0
3.0,129.0,1.0,9.0,,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,48.0,1.0,3.0,127785.76,245864.83,0.0,0.0,0.0,0.0
5.0,15.0,1.0,9.0,1.0,1.0,0.0,2.0,0.0,2.0,2.0,8.0,,,,,127785.76,245864.83,0.0,0.0,1.0,0.0
4.0,11.0,1.0,9.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,5.0,5.0,25.0,,,127785.76,245864.83,0.0,0.0,1.0,0.0
5.0,18.0,1.0,9.0,1.0,1.0,0.0,0.0,0.0,0.0,4.0,10.0,,,,,127785.76,245864.83,0.0,0.0,1.0,0.0
6.0,31.0,1.0,9.0,2.0,1.0,1.0,2.0,0.0,2.0,0.0,0.0,,,,,127785.76,245864.83,0.0,0.0,1.0,0.0
6.0,37.0,1.0,9.0,2.0,1.0,1.0,0.0,0.0,2.0,2.0,1.0,,,,,127785.76,245864.83,0.0,0.0,1.0,0.0
6.0,44.0,1.0,9.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,4.0,,,,,127785.76,245864.83,0.0,0.0,1.0,0.0
6.0,43.0,1.0,9.0,2.0,1.0,0.0,1.0,0.0,1.0,3.0,5.0,,,,,127785.76,245864.83,0.0,0.0,1.0,0.0
3.0,104.0,1.0,9.0,,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,3.0,127785.76,245864.83,0.0,0.0,0.0,1.0
2.0,5.099157e+06,1.0,9.0,1.0,0.0,1.0,5.0,,5.0,0.0,0.0,5.0,40.0,0.0,1.0,127785.76,245864.83,0.0,0.0,0.0,1.0
5.0,39.0,1.0,9.0,3.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,127785.76,245864.83,0.0,0.0,1.0,0.0
2.0,5.095476e+06,1.0,9.0,1.0,0.0,1.0,5.0,,,1.0,0.0,8.0,40.0,,,127785.76,245864.83,0.0,0.0,0.0,2.0
4.0,10.0,1.0,9.0,1.0,2.0,0.0,1.0,0.0,0.0,1.0,3.0,10.0,10.0,,,127785.76,245864.83,0.0,0.0,1.0,0.0
2.0,5.091814e+06,1.0,9.0,1.0,0.0,1.0,,1.0,1.0,0.0,0.0,3.0,2.0,,,127785.76,245864.83,0.0,0.0,0.0,1.0
5.0,17.0,1.0,9.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,6.0,,,,,127785.76,245864.83,0.0,0.0,1.0,0.0
6.0,40.0,1.0,9.0,1.0,1.0,0.0,2.0,0.0,3.0,1.0,2.0,,,,,127785.76,245864.83,0.0,0.0,1.0,0.0
4.0,14.0,1.0,9.0,1.0,2.0,0.0,0.0,0.0,3.0,0.0,9.0,9.0,75.0,,,127785.76,245864.83,0.0,0.0,1.0,0.0
4.0,12.0,1.0,9.0,1.0,1.0,0.0,2.0,0.0,4.0,4.0,15.0,15.0,90.0,,,127785.76,245864.83,0.0,0.0,1.0,0.0
3.0,128.0,1.0,9.0,,0.0,1.0,1.0,0.0,0.0,0.0,10.0,10.0,45.0,1.0,3.0,127785.76,245864.83,0.0,0.0,0.0,10.0
7.0,21.0,1.0,9.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,20.0,,,,,127785.76,245864.83,0.0,0.0,1.0,0.0
6.0,33.0,1.0,9.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,3.0,,,,,127785.76,245864.83,0.0,0.0,1.0,0.0
4.0,13.0,1.0,9.0,1.0,2.0,0.0,0.0,0.0,0.0,3.0,14.0,14.0,92.0,,,127785.76,245864.83,0.0,0.0,1.0,0.0
1.0,129.0,1.0,9.0,,1.0,1.0,,,,,,2.0,2.0,1.0,3.0,127785.76,245864.83,0.0,0.0,0.0,2.0
1.0,126.0,1.0,9.0,,1.0,1.0,,,,,,2.0,2.0,1.0,3.0,127785.76,245864.83,0.0,0.0,0.0,2.0
7.0,26.0,1.0,9.0,1.0,1.0,1.0,0.0,0.0,2.0,1.0,8.0,,,,,127785.76,245864.83,0.0,0.0,1.0,0.0
6.0,34.0,1.0,9.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,24.15,,,,,127785.76,245864.83,0.0,0.0,1.0,0.0
5.0,295.0,5.0,10.0,3.0,1.0,0.0,1.0,1.0,2.0,3.0,3.0,,,,,180790.84,65552.195,1.0,1.0,1.0,3.0
3.0,545.0,5.0,10.0,,0.0,1.0,1.0,0.0,1.0,1.0,3.0,3.0,11.0,0.0,1.0,180790.84,65552.195,1.0,1.0,0.0,3.0
2.0,1.0103313e+07,5.0,10.0,1.0,1.0,0.0,2.0,0.0,0.0,0.0,0.0,7.0,20.0,,0.0,180790.84,65552.195,1.0,1.0,0.0,0.0
7.0,364.0,5.0,10.0,1.0,1.0,0.0,0.0,0.0,0.0,2.0,15.0,,,,,180790.84,65552.195,1.0,1.0,1.0,0.0
7.0,362.0,5.0,10.0,1.0,2.0,0.0,0.0,0.0,0.0,0.0,10.0,,,,,180790.84,65552.195,1.0,1.0,1.0,0.0
4.0,161.0,5.0,10.0,1.0,1.0,0.0,0.0,0.0,0.0,2.0,7.0,16.0,30.0,,,180790.84,65552.195,1.0,1.0,1.0,0.0
2.0,1.010671e+07,5.0,10.0,1.0,0.0,1.0,2.0,0.0,1.0,0.0,0.0,6.0,18.0,1.0,0.0,180790.84,65552.195,1.0,1.0,0.0,0.0
7.0,420.0,5.0,10.0,2.0,1.0,1.0,0.0,0.0,3.0,4.0,4.0,,,,,180790.84,65552.195,1.0,1.0,1.0,1.0
3.0,549.0,5.0,10.0,,0.0,1.0,0.0,0.0,0.0,2.0,4.0,4.0,17.0,1.0,2.0,180790.84,65552.195,1.0,1.0,0.0,4.0
4.0,158.0,5.0,10.0,1.0,1.0,1.0,0.0,0.0,2.0,2.0,4.0,12.0,8.0,,,180790.84,65552.195,1.0,1.0,1.0,0.0
7.0,421.0,5.0,10.0,2.0,1.0,0.0,0.0,0.0,0.0,0.0,20.0,,,,,180790.84,65552.195,1.0,1.0,1.0,0.0
1.0,544.0,5.0,10.0,,1.0,1.0,,,,,,3.0,12.0,1.0,1.0,180790.84,65552.195,1.0,1.0,0.0,3.0
1.0,548.0,5.0,10.0,,1.0,1.0,,,,,,3.0,14.0,0.0,3.0,180790.84,65552.195,1.0,1.0,0.0,3.0
5.0,248.0,5.0,10.0,1.0,1.0,0.0,0.0,0.0,2.0,1.0,13.0,,,,,180790.84,65552.195,1.0,1.0,1.0,0.0
3.0,544.0,5.0,10.0,,1.0,1.0,1.0,0.0,1.0,1.0,1.0,4.0,13.0,1.0,4.0,180790.84,65552.195,1.0,1.0,0.0,0.0
7.0,361.0,5.0,10.0,1.0,1.0,0.0,1.0,1.0,3.0,5.0,7.0,,,,,180790.84,65552.195,1.0,1.0,1.0,2.0
7.0,359.0,5.0,10.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,5.0,,,,,180790.84,65552.195,1.0,1.0,1.0,0.0
3.0,547.0,5.0,10.0,,0.0,0.0,1.0,0.0,1.0,3.0,3.0,3.0,3.0,1.0,2.0,180790.84,65552.195,1.0,1.0,0.0,3.0
6.0,373.0,5.0,10.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,12.0,,,,,180790.84,65552.195,1.0,1.0,1.0,1.0
2.0,1.0102795e+07,5.0,10.0,1.0,0.0,0.0,1.0,,0.0,0.0,0.0,5.0,12.0,0.0,0.0,180790.84,65552.195,1.0,1.0,0.0,0.0
4.0,163.0,5.0,10.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,8.0,8.0,40.0,,,180790.84,65552.195,1.0,1.0,1.0,0.0
4.0,160.0,5.0,10.0,1.0,1.0,1.0,0.0,0.0,2.0,0.0,10.0,10.0,18.0,,0.0,180790.84,65552.195,1.0,1.0,1.0,0.0
2.0,1.0109463e+07,5.0,10.0,1.0,0.0,0.0,0.0,1.0,2.0,0.0,0.0,4.0,13.0,0.0,0.0,180790.84,65552.195,1.0,1.0,0.0,0.0
7.0,368.0,5.0,10.0,1.0,1.0,0.0,1.0,2.0,2.0,2.0,2.0,,,,,180790.84,65552.195,1.0,1.0,1.0,0.0
7.0,367.0,5.0,10.0,1.0,1.0,0.0,2.0,0.0,2.0,3.0,3.0,,,,,180790.84,65552.195,1.0,1.0,1.0,0.0
6.0,364.0,5.0,10.0,1.0,1.0,1.0,3.0,0.0,3.0,3.0,12.0,,,,,180790.84,65552.195,1.0,1.0,1.0,0.0
5.0,246.0,5.0,10.0,1.0,1.0,1.0,1.0,0.0,1.0,1.0,5.0,,,,,180790.84,65552.195,1.0,1.0,1.0,1.0
7.0,422.0,5.0,10.0,2.0,1.0,1.0,2.0,1.0,1.0,2.0,3.0,,,,,180790.84,65552.195,1.0,1.0,1.0,0.0
1.0,546.0,5.0,10.0,,1.0,1.0,,,,,,6.0,9.0,1.0,7.0,180790.84,65552.195,1.0,1.0,0.0,6.0
4.0,157.0,5.0,10.0,1.0,1.0,1.0,2.0,0.0,2.0,2.0,5.0,5.0,40.0,,,180790.84,65552.195,1.0,1.0,1.0,0.0
4.0,330.0,5.0,10.0,3.0,2.0,0.0,3.0,0.0,0.0,1.0,2.0,,5.0,,,180790.84,65552.195,1.0,1.0,1.0,0.0
6.0,363.0,5.0,10.0,1.0,1.0,1.0,2.0,0.0,2.0,2.0,6.0,,,,,180790.84,65552.195,1.0,1.0,1.0,0.0
1.0,508.0,5.0,10.0,,1.0,1.0,,,,,,1.0,11.0,1.0,0.0,180790.84,65552.195,1.0,1.0,0.0,
7.0,365.0,5.0,10.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,15.0,,,,,180790.84,65552.195,1.0,1.0,1.0,0.0
7.0,419.0,5.0,10.0,2.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,,,,,180790.84,65552.195,1.0,1.0,1.0,0.0
1.0,549.0,5.0,10.0,,1.0,1.0,,,,,,3.0,15.0,0.0,1.0,180790.84,65552.195,1.0,1.0,0.0,3.0
1.0,509.0,5.0,10.0,,0.0,1.0,,,,,,5.0,30.0,1.0,2.0,180790.84,65552.195,1.0,1.0,0.0,5.0
1.0,547.0,5.0,10.0,,0.0,1.0,,,,,,4.0,4.0,1.0,3.0,180790.84,65552.195,1.0,1.0,0.0,4.0
4.0,159.0,5.0,10.0,1.0,1.0,0.0,0.0,0.0,1.0,2.0,2.0,2.0,25.0,,,180790.84,65552.195,1.0,1.0,1.0,0.0
6.0,361.0,5.0,10.0,2.0,1.0,0.0,0.0,0.0,1.0,1.0,2.0,,,,,180790.84,65552.195,1.0,1.0,1.0,0.0
5.0,296.0,5.0,10.0,1.0,1.0,1.0,1.0,1.0,0.0,2.0,2.0,,,,,180790.84,65552.195,1.0,1.0,1.0,0.0
5.0,249.0,5.0,10.0,1.0,1.0,0.0,2.0,0.0,3.0,3.0,3.0,,,,,180790.84,65552.195,1.0,1.0,1.0,0.0
4.0,162.0,5.0,10.0,1.0,1.0,1.0,4.0,1.0,4.0,6.0,12.0,12.0,22.0,,,180790.84,65552.195,1.0,1.0,1.0,0.0
2.0,1.0104067e+07,5.0,10.0,1.0,0.0,0.0,6.0,0.0,2.0,0.0,0.0,8.0,14.0,0.0,2.0,180790.84,65552.195,1.0,1.0,0.0,1.0
6.0,365.0,5.0,10.0,1.0,1.0,0.0,0.0,0.0,1.0,1.0,18.0,,,,,180790.84,65552.195,1.0,1.0,1.0,0.0
2.0,1.0102025e+07,5.0,10.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,5.0,5.0,1.0,0.0,180790.84,65552.195,1.0,1.0,0.0,0.0
3.0,548.0,5.0,10.0,,0.0,0.0,1.0,0.0,0.0,0.0,3.0,3.0,14.0,0.0,2.0,180790.84,65552.195,1.0,1.0,0.0,2.0
7.0,369.0,5.0,10.0,1.0,1.0,0.0,0.0,0.0,1.0,1.0,6.0,,,,,180790.84,65552.195,1.0,1.0,1.0,0.0
6.0,368.0,5.0,10.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,9.0,,,,,180790.84,65552.195,1.0,1.0,1.0,0.0
3.0,509.0,5.0,10.0,,0.0,1.0,0.0,0.0,0.0,0.0,0.0,3.0,25.0,0.0,3.0,180790.84,65552.195,1.0,1.0,0.0,3.0
1.0,545.0,5.0,10.0,,1.0,0.0,,,,,,1.0,10.0,1.0,2.0,180790.84,65552.195,1.0,1.0,0.0,1.0
7.0,418.0,5.0,10.0,2.0,1.0,0.0,1.0,0.0,1.0,2.0,6.0,,,,,180790.84,65552.195,1.0,1.0,1.0,0.0
6.0,370.0,5.0,10.0,1.0,1.0,0.0,1.0,1.0,1.0,1.0,0.0,,,,,180790.84,65552.195,1.0,1.0,1.0,0.0
6.0,371.0,5.0,10.0,1.0,1.0,1.0,0.0,1.0,2.0,3.0,3.0,,,,,180790.84,65552.195,1.0,1.0,1.0,0.0
6.0,369.0,5.0,10.0,1.0,2.0,0.0,6.0,1.0,6.0,1.0,10.0,,,,,180790.84,65552.195,1.0,1.0,1.0,6.0
2.0,1.0108131e+07,5.0,10.0,1.0,0.0,1.0,1.0,0.0,1.0,0.0,0.0,1.0,13.0,1.0,0.0,180790.84,65552.195,1.0,1.0,0.0,0.0
6.0,360.0,5.0,10.0,2.0,1.0,1.0,0.0,0.0,0.0,0.0,2.0,,,,,180790.84,65552.195,1.0,1.0,1.0,0.0
7.0,363.0,5.0,10.0,1.0,1.0,0.0,0.0,0.0,3.0,2.0,7.0,,,,,180790.84,65552.195,1.0,1.0,1.0,0.0
6.0,366.0,5.0,10.0,1.0,1.0,0.0,0.0,0.0,0.0,3.0,8.0,,,,,180790.84,65552.195,1.0,1.0,1.0,0.0
5.0,250.0,5.0,10.0,1.0,2.0,0.0,1.0,1.0,1.0,2.0,5.0,,,,,180790.84,65552.195,1.0,1.0,1.0,1.0
6.0,372.0,5.0,10.0,2.0,1.0,1.0,0.0,0.0,0.0,1.0,1.0,,,,,180790.84,65552.195,1.0,1.0,1.0,1.0
5.0,309.0,5.0,10.0,2.0,1.0,1.0,0.0,0.0,0.0,0.0,5.0,,,,,180790.84,65552.195,1.0,1.0,1.0,0.0
5.0,247.0,5.0,10.0,1.0,1.0,0.0,2.0,1.0,1.0,2.0,4.0,,,,,180790.84,65552.195,1.0,1.0,1.0,0.0
7.0,366.0,5.0,10.0,1.0,1.0,1.0,0.0,0.0,1.0,1.0,3.0,,,,,180790.84,65552.195,1.0,1.0,1.0,0.0
6.0,374.0,5.0,10.0,1.0,1.0,1.0,0.0,0.0,2.0,2.0,2.0,,,,,180790.84,65552.195,1.0,1.0,1.0,0.0
6.0,362.0,5.0,10.0,2.0,1.0,1.0,0.0,0.0,2.0,3.0,2.0,,,,,180790.84,65552.195,1.0,1.0,1.0,0.0
6.0,367.0,5.0,10.0,2.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,,,,,180790.84,65552.195,1.0,1.0,1.0,0.0
3.0,546.0,5.0,10.0,,0.0,0.0,0.0,0.0,2.0,2.0,6.0,6.0,12.0,0.0,2.0,180790.84,65552.195,1.0,1.0,0.0,6.0
6.0,359.0,5.0,10.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,10.0,,,,,180790.84,65552.195,1.0,1.0,1.0,0.0
4.0,415.0,5.0,10.0,4.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,,28.98,,,180790.84,65552.195,1.0,1.0,1.0,0.0
7.0,360.0,5.0,10.0,1.0,2.0,1.0,0.0,0.0,2.0,2.0,10.0,,,,,180790.84,65552.195,1.0,1.0,1.0,0.0
3.0,508.0,5.0,10.0,,0.0,1.0,0.0,0.0,0.0,0.0,0.0,10.0,13.0,1.0,2.0,180790.84,65552.195,1.0,1.0,0.0,0.0
4.0,148.0,4.0,18.0,1.0,2.0,0.0,1.0,0.0,2.0,1.0,1.0,1.0,18.0,,,143417.75,130166.33,0.0,0.0,1.0,0.0
6.0,282.0,4.0,18.0,1.0,1.0,0.0,4.0,0.0,2.0,2.0,4.0,,,,,143417.75,130166.33,0.0,0.0,1.0,0.0
5.0,235.0,4.0,18.0,3.0,1.0,0.0,3.0,0.0,1.0,2.0,2.0,,,,,143417.75,130166.33,0.0,0.0,1.0,0.0
6.0,285.0,4.0,18.0,2.0,1.0,1.0,1.0,0.0,0.0,1.0,2.0,,,,,143417.75,130166.33,0.0,0.0,1.0,0.0
7.0,282.0,4.0,18.0,1.0,1.0,1.0,6.0,0.0,1.0,4.0,15.0,,,,,143417.75,130166.33,0.0,0.0,1.0,0.0
4.0,150.0,4.0,18.0,1.0,1.0,1.0,6.0,0.0,2.0,0.0,6.0,6.0,30.0,,,143417.75,130166.33,0.0,0.0,1.0,0.0
2.0,5.5182372e+07,4.0,18.0,1.0,0.0,1.0,4.0,0.0,3.0,0.0,0.0,4.0,4.0,1.0,2.0,143417.75,130166.33,0.0,0.0,0.0,4.0
3.0,406.0,4.0,18.0,,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,12.0,1.0,0.0,143417.75,130166.33,0.0,0.0,0.0,0.0
3.0,415.0,4.0,18.0,,0.0,1.0,2.0,0.0,0.0,2.0,5.0,8.0,7.0,1.0,3.0,143417.75,130166.33,0.0,0.0,0.0,8.0
5.0,196.0,4.0,18.0,1.0,1.0,1.0,1.0,0.0,2.0,0.0,19.0,,,,,143417.75,130166.33,0.0,0.0,1.0,0.0
4.0,328.0,4.0,18.0,3.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,,0.0,,12.0,143417.75,130166.33,0.0,0.0,1.0,0.0
6.0,283.0,4.0,18.0,2.0,1.0,1.0,0.0,0.0,2.0,1.0,0.0,,,,,143417.75,130166.33,0.0,0.0,1.0,0.0
3.0,416.0,4.0,18.0,,0.0,1.0,1.0,0.0,1.0,1.0,2.0,2.0,2.0,1.0,1.0,143417.75,130166.33,0.0,0.0,0.0,2.0
6.0,284.0,4.0,18.0,1.0,1.0,1.0,4.0,0.0,0.0,4.0,19.0,,,,,143417.75,130166.33,0.0,0.0,1.0,0.0
1.0,406.0,4.0,18.0,,0.0,1.0,,,,,,0.0,0.0,1.0,1.0,143417.75,130166.33,0.0,0.0,0.0,1.0
1.0,416.0,4.0,18.0,,0.0,1.0,,,,,,2.0,2.0,1.0,2.0,143417.75,130166.33,0.0,0.0,0.0,2.0
7.0,334.0,4.0,18.0,2.0,1.0,1.0,4.0,2.0,4.0,4.0,21.0,,,,,143417.75,130166.33,0.0,0.0,1.0,0.0
7.0,332.0,4.0,18.0,2.0,1.0,1.0,0.0,0.0,0.0,1.0,1.0,,,,,143417.75,130166.33,0.0,0.0,1.0,0.0
7.0,333.0,4.0,18.0,2.0,1.0,1.0,0.0,0.0,0.0,1.0,1.0,,,,,143417.75,130166.33,0.0,0.0,1.0,0.0
4.0,414.0,4.0,18.0,4.0,1.0,1.0,0.0,1.0,0.0,0.0,7.0,,7.0,,,143417.75,130166.33,0.0,0.0,1.0,0.0
5.0,194.0,4.0,18.0,1.0,1.0,1.0,3.0,1.0,2.0,0.0,3.0,,,,,143417.75,130166.33,0.0,0.0,1.0,0.0
5.0,243.0,4.0,18.0,1.0,1.0,0.0,1.0,0.0,3.0,1.0,1.0,,,,,143417.75,130166.33,0.0,0.0,1.0,0.0
4.0,149.0,4.0,18.0,1.0,2.0,0.0,0.0,0.0,2.0,2.0,8.0,18.0,18.0,,,143417.75,130166.33,0.0,0.0,1.0,0.0
5.0,234.0,4.0,18.0,3.0,1.0,0.0,1.0,1.0,1.0,1.0,0.0,,,,,143417.75,130166.33,0.0,0.0,1.0,1.0
5.0,195.0,4.0,18.0,1.0,1.0,0.0,0.0,0.0,0.0,4.0,6.0,,,,,143417.75,130166.33,0.0,0.0,1.0,0.0
2.0,5.5180772e+07,4.0,18.0,1.0,0.0,0.0,9.0,0.0,2.0,0.0,0.0,12.0,9.0,0.0,1.0,143417.75,130166.33,0.0,0.0,0.0,1.0
7.0,283.0,4.0,18.0,1.0,1.0,1.0,5.0,0.0,0.0,1.0,28.0,,,,,143417.75,130166.33,0.0,0.0,1.0,0.0
6.0,286.0,4.0,18.0,1.0,1.0,1.0,3.0,0.0,3.0,3.0,2.0,,,,,143417.75,130166.33,0.0,0.0,1.0,0.0
6.0,287.0,4.0,18.0,1.0,1.0,0.0,1.0,0.0,2.0,7.0,7.0,,,,,143417.75,130166.33,0.0,0.0,1.0,0.0
1.0,415.0,4.0,18.0,,0.0,1.0,,,,,,10.0,5.0,1.0,1.0,143417.75,130166.33,0.0,0.0,0.0,5.0
7.0,281.0,4.0,18.0,1.0,1.0,1.0,0.0,0.0,2.0,4.0,7.0,,,,,143417.75,130166.33,0.0,0.0,1.0,0.0
7.0,280.0,4.0,18.0,1.0,1.0,1.0,2.0,0.0,3.0,2.0,1.0,,,,,143417.75,130166.33,0.0,0.0,1.0,0.0
5.0,252.0,5.0,27.0,1.0,1.0,0.0,2.0,0.0,3.0,3.0,12.0,,,,,280926.28,164192.27,1.0,1.0,1.0,0.0
1.0,523.0,5.0,27.0,,1.0,0.0,,,,,,5.0,20.0,1.0,1.0,280926.28,164192.27,1.0,1.0,0.0,5.0
4.0,169.0,5.0,27.0,1.0,1.0,1.0,0.0,0.0,0.0,5.0,15.0,40.0,55.0,,,280926.28,164192.27,1.0,1.0,1.0,5.0
1.0,522.0,5.0,27.0,,1.0,0.0,,,,,,14.0,25.0,1.0,1.0,280926.28,164192.27,1.0,1.0,0.0,1.0
5.0,254.0,5.0,27.0,1.0,1.0,1.0,0.0,0.0,3.0,1.0,8.0,,,,,280926.28,164192.27,1.0,1.0,1.0,0.0
4.0,166.0,5.0,27.0,1.0,1.0,1.0,0.0,0.0,0.0,2.0,16.0,5.0,16.0,,,280926.28,164192.27,1.0,1.0,1.0,0.0
5.0,253.0,5.0,27.0,1.0,2.0,0.0,2.0,0.0,2.0,2.0,4.0,,,,,280926.28,164192.27,1.0,1.0,1.0,0.0
