year,Cluster,Division,District,rural,female,age5,age60,Age,hsize,DrinkWater,Toilet,Electricity,Floor,Roof,padma_m,jamuna_m,treat,smp1,yr
6.0,466.0,5.0,32.0,1.0,0.4765625,0.1484375,0.078125,27.601562,4.78125,0.0,0.035714287,0.4642857,0.10714286,1.0,220419.61,102934.8,1.0,1.0,1.0
7.0,512.0,5.0,32.0,0.0,0.45528457,0.08943089,0.17073171,33.93496,10.878049,0.15,0.6,1.0,0.85,1.0,220419.61,102934.8,1.0,1.0,1.0
7.0,513.0,5.0,32.0,0.0,0.5084746,0.11016949,0.084745765,28.550848,9.118644,0.0,0.0,0.78571427,0.25,1.0,220419.61,102934.8,1.0,1.0,1.0
6.0,468.0,5.0,32.0,1.0,0.5121951,0.08130081,0.048780486,26.853659,4.772358,0.0,0.071428575,0.5,0.17857143,1.0,220419.61,102934.8,1.0,1.0,1.0
7.0,467.0,5.0,32.0,1.0,0.5252525,0.09090909,0.060606062,27.50505,8.262627,0.0,0.04347826,0.6956522,0.2173913,1.0,220419.61,102934.8,1.0,1.0,1.0
6.0,472.0,5.0,32.0,0.0,0.511811,0.12598425,0.070866145,26.795275,4.7007875,0.0,0.11111111,0.25925925,0.22222222,1.0,220419.61,102934.8,1.0,1.0,1.0
6.0,464.0,5.0,32.0,1.0,0.5069444,0.06944445,0.0625,24.79861,5.4722223,0.0,0.0,0.03448276,0.0,0.9655172,220419.61,102934.8,1.0,1.0,1.0
3.0,543.0,5.0,32.0,1.0,0.47887325,0.14084508,0.112676054,26.746479,5.253521,0.0,0.0,0.0,0.0,0.5,220419.61,102934.8,1.0,1.0,0.0
7.0,462.0,5.0,32.0,1.0,0.3773585,0.094339624,0.11320755,28.09434,9.886792,0.0,0.0,0.75,0.0,1.0,220419.61,102934.8,1.0,1.0,1.0
6.0,473.0,5.0,32.0,1.0,0.5,0.13934426,0.09836066,28.311476,4.5409837,0.035714287,0.10714286,0.21428572,0.071428575,0.96428573,220419.61,102934.8,1.0,1.0,1.0
7.0,460.0,5.0,32.0,1.0,0.4144144,0.18018018,0.045045044,23.153152,9.27928,0.0,0.0,0.0,0.0,1.0,220419.61,102934.8,1.0,1.0,1.0
7.0,458.0,5.0,32.0,1.0,0.518797,0.12781955,0.082706764,27.345865,10.1203,0.0,0.0,0.7241379,0.03448276,1.0,220419.61,102934.8,1.0,1.0,1.0
2.0,8.532243e+07,5.0,32.0,1.0,0.45652175,0.19565217,0.032608695,20.673914,5.5652175,0.0,0.0,0.0,,0.25,220419.61,102934.8,1.0,1.0,0.0
6.0,467.0,5.0,32.0,1.0,0.5445545,0.07920792,0.10891089,30.683168,4.108911,0.0,0.0,0.35714287,0.14285715,1.0,220419.61,102934.8,1.0,1.0,1.0
6.0,209.0,3.0,35.0,1.0,0.4796748,0.12195122,0.08130081,23.943089,4.6422763,0.0,0.08695652,0.7826087,0.08695652,1.0,52958.07,146971.88,0.0,0.0,1.0
2.0,4.035586e+07,3.0,35.0,1.0,0.52678573,0.17857143,0.0625,22.526785,6.285714,0.05,0.0,0.0,,0.85,52958.07,146971.88,0.0,0.0,0.0
3.0,337.0,3.0,35.0,1.0,0.50857145,0.17714286,0.04,21.742857,6.234286,0.0,0.0,0.0,0.029411765,0.64705884,52958.07,146971.88,0.0,0.0,0.0
4.0,88.0,3.0,35.0,1.0,0.5084746,0.1299435,0.084745765,26.480227,6.8531075,0.0,0.0,0.030303031,0.030303031,1.0,52958.07,146971.88,0.0,0.0,1.0
5.0,118.0,3.0,35.0,1.0,0.4965035,0.12587413,0.07692308,26.776224,5.6013985,0.0,0.03846154,0.03846154,0.0,0.96153843,52958.07,146971.88,0.0,0.0,1.0
3.0,339.0,3.0,35.0,1.0,0.48913044,0.11956522,0.048913043,22.652174,7.054348,0.0,0.0,0.0,0.0,0.71875,52958.07,146971.88,0.0,0.0,0.0
7.0,178.0,3.0,35.0,1.0,0.53741497,0.108843535,0.0952381,27.238094,12.17687,0.0,0.074074075,0.962963,0.074074075,1.0,52958.07,146971.88,0.0,0.0,1.0
1.0,339.0,3.0,35.0,1.0,0.52272725,0.17727272,0.07727273,23.731817,7.7727275,0.0,0.0,0.0,0.0,0.67741936,52958.07,146971.88,0.0,0.0,0.0
2.0,4.0355172e+07,3.0,35.0,1.0,0.5,0.15833333,0.058333334,22.1,6.4333334,0.0,0.0,0.0,,0.8,52958.07,146971.88,0.0,0.0,0.0
6.0,210.0,3.0,35.0,1.0,0.49019608,0.13071896,0.06535948,25.437908,6.2941175,0.0,0.29032257,0.87096775,0.58064514,1.0,52958.07,146971.88,0.0,0.0,1.0
7.0,179.0,3.0,35.0,1.0,0.4868421,0.1118421,0.10526316,28.039474,11.868421,0.0,0.11111111,0.8888889,0.18518518,1.0,52958.07,146971.88,0.0,0.0,1.0
4.0,89.0,3.0,35.0,1.0,0.5,0.11805555,0.07638889,27.368055,5.4722223,0.03448276,0.0,0.44827586,0.03448276,1.0,52958.07,146971.88,0.0,0.0,1.0
3.0,338.0,3.0,35.0,1.0,0.49197862,0.1764706,0.07486631,23.181818,6.9251337,0.030303031,0.15151516,0.060606062,0.060606062,0.57575756,52958.07,146971.88,0.0,0.0,0.0
1.0,338.0,3.0,35.0,1.0,0.5125,0.15,0.06666667,23.075,8.15,0.0,0.06818182,0.022727273,0.06818182,0.59090906,52958.07,146971.88,0.0,0.0,0.0
2.0,4.035324e+07,3.0,35.0,1.0,0.57758623,0.1724138,0.06896552,23.310345,6.8448277,0.0,0.0,0.0,,0.55,52958.07,146971.88,0.0,0.0,0.0
1.0,337.0,3.0,35.0,1.0,0.5399061,0.20187794,0.07042254,22.694836,7.178404,0.027027028,0.0,0.027027028,0.027027028,0.8108108,52958.07,146971.88,0.0,0.0,0.0
7.0,371.0,5.0,38.0,1.0,0.5294118,0.10784314,0.11764706,31.058823,8.156863,0.0,0.04347826,0.73913044,0.08695652,1.0,217323.58,102178.445,1.0,1.0,1.0
7.0,424.0,5.0,38.0,0.0,0.4957265,0.07692308,0.12820514,30.74359,9.145299,0.0,0.12,0.6,0.04,1.0,217323.58,102178.445,1.0,1.0,1.0
4.0,331.0,5.0,38.0,0.0,0.48175183,0.13138686,0.05839416,26.554745,5.3649635,0.027777778,0.16666667,0.41666666,0.11111111,1.0,217323.58,102178.445,1.0,1.0,1.0
7.0,372.0,5.0,38.0,1.0,0.512,0.12,0.12,32.664,10.288,0.0,0.071428575,0.6785714,0.10714286,1.0,217323.58,102178.445,1.0,1.0,1.0
5.0,260.0,5.0,38.0,1.0,0.47008547,0.13675214,0.06837607,27.555555,4.5897436,0.0,0.13793103,0.0,0.10344828,1.0,217323.58,102178.445,1.0,1.0,1.0
2.0,1.0387473e+07,5.0,38.0,1.0,0.46226415,0.17924528,0.018867925,20.396227,6.1132073,0.0,0.1,0.0,,0.5,217323.58,102178.445,1.0,1.0,0.0
1.0,551.0,5.0,38.0,1.0,0.4827586,0.15517241,0.06321839,23.488506,5.4712644,0.0,0.0,0.0,0.0,0.28947368,217323.58,102178.445,1.0,1.0,0.0
3.0,551.0,5.0,38.0,1.0,0.45070422,0.16901408,0.028169014,22.267605,4.647887,0.0,0.0,0.0882353,0.0,0.4117647,217323.58,102178.445,1.0,1.0,0.0
7.0,423.0,5.0,38.0,0.0,0.4774775,0.08108108,0.14414415,33.855854,8.378378,0.0,0.17857143,0.78571427,0.35714287,1.0,217323.58,102178.445,1.0,1.0,1.0
1.0,550.0,5.0,38.0,1.0,0.52873564,0.12068965,0.08045977,26.12069,5.6666665,0.0,0.060606062,0.09090909,0.0,0.6060606,217323.58,102178.445,1.0,1.0,0.0
6.0,377.0,5.0,38.0,1.0,0.46666667,0.1,0.15833333,31.833334,4.5333333,0.0,0.04347826,0.3478261,0.0,1.0,217323.58,102178.445,1.0,1.0,1.0
6.0,376.0,5.0,38.0,0.0,0.51937985,0.10852713,0.07751938,29.930233,4.891473,0.4814815,0.5555556,0.9259259,0.8888889,1.0,217323.58,102178.445,1.0,1.0,1.0
5.0,259.0,5.0,38.0,1.0,0.5785124,0.0661157,0.0661157,27.900826,4.8842974,0.0,0.06666667,0.0,0.2,1.0,217323.58,102178.445,1.0,1.0,1.0
6.0,378.0,5.0,38.0,1.0,0.46551725,0.112068966,0.094827585,30.543104,4.5689654,0.0,0.07692308,0.23076923,0.0,1.0,217323.58,102178.445,1.0,1.0,1.0
3.0,550.0,5.0,38.0,1.0,0.52380955,0.14814815,0.06878307,25.095238,7.3386245,0.0,0.024390243,0.07317073,0.0,0.85365856,217323.58,102178.445,1.0,1.0,0.0
2.0,1.0381347e+07,5.0,38.0,1.0,0.5510204,0.13265306,0.05102041,21.979591,6.0612245,0.0,0.05,0.0,,0.9,217323.58,102178.445,1.0,1.0,0.0
7.0,370.0,5.0,38.0,1.0,0.49056605,0.094339624,0.094339624,30.037735,8.150944,0.0,0.1923077,0.84615386,0.30769232,1.0,217323.58,102178.445,1.0,1.0,1.0
4.0,164.0,5.0,38.0,1.0,0.5338983,0.11016949,0.09322034,27.677965,4.355932,0.0,0.0625,0.4375,0.09375,1.0,217323.58,102178.445,1.0,1.0,1.0
6.0,375.0,5.0,38.0,1.0,0.4909091,0.06363636,0.13636364,31.309092,4.072727,0.10344828,0.10344828,0.9655172,0.03448276,1.0,217323.58,102178.445,1.0,1.0,1.0
6.0,379.0,5.0,38.0,1.0,0.49514562,0.116504855,0.097087376,30.184465,4.0873785,0.03846154,0.03846154,0.23076923,0.115384616,1.0,217323.58,102178.445,1.0,1.0,1.0
2.0,4.541471e+07,4.0,41.0,1.0,0.5426357,0.12403101,0.062015504,23.379845,8.906977,0.0,0.05,0.1,,0.6,115225.91,158347.22,0.0,0.0,0.0
7.0,290.0,4.0,41.0,1.0,0.4918033,0.114754096,0.09836066,28.385246,9.934426,0.0,0.0,0.24242425,0.09090909,0.90909094,115225.91,158347.22,0.0,0.0,1.0
6.0,289.0,4.0,41.0,1.0,0.47368422,0.12781955,0.10526316,29.2406,5.6466165,0.0,0.5,0.78125,0.4375,1.0,115225.91,158347.22,0.0,0.0,1.0
4.0,123.0,4.0,41.0,1.0,0.48951048,0.14685315,0.06993007,25.454546,5.853147,0.0,0.0,0.6363636,0.15151516,1.0,115225.91,158347.22,0.0,0.0,1.0
4.0,122.0,4.0,41.0,1.0,0.5285714,0.16428572,0.114285715,28.642857,5.385714,0.0,0.24,0.92,0.64,1.0,115225.91,158347.22,0.0,0.0,1.0
6.0,293.0,4.0,41.0,1.0,0.5074627,0.07462686,0.09701493,30.074627,5.4179106,0.0,0.0625,0.65625,0.53125,1.0,115225.91,158347.22,0.0,0.0,1.0
5.0,201.0,4.0,41.0,1.0,0.48062015,0.10852713,0.08527132,26.75969,5.108527,0.0,0.1,0.36666667,0.13333334,0.7,115225.91,158347.22,0.0,0.0,1.0
6.0,297.0,4.0,41.0,0.0,0.51968503,0.11023622,0.09448819,29.283464,5.3622046,0.0,0.06666667,0.8333333,0.06666667,1.0,115225.91,158347.22,0.0,0.0,1.0
2.0,4.5411124e+07,4.0,41.0,1.0,0.5046729,0.1682243,0.028037382,19.897196,6.6261683,0.0,0.05,0.0,,0.65,115225.91,158347.22,0.0,0.0,0.0
6.0,295.0,4.0,41.0,1.0,0.47368422,0.11278196,0.11278196,29.857143,6.082707,0.0,0.4814815,0.8518519,0.4074074,1.0,115225.91,158347.22,0.0,0.0,1.0
7.0,284.0,4.0,41.0,1.0,0.44642857,0.13392857,0.08928572,27.991072,8.428572,0.0,0.0,0.375,0.16666667,1.0,115225.91,158347.22,0.0,0.0,1.0
7.0,286.0,4.0,41.0,1.0,0.40350878,0.114035085,0.078947365,28.81579,8.491228,0.0,0.06451613,0.87096775,0.32258064,1.0,115225.91,158347.22,0.0,0.0,1.0
4.0,127.0,4.0,41.0,1.0,0.47945204,0.14383562,0.05479452,23.479452,5.657534,0.0,0.13333334,0.39285713,0.13333334,0.8666667,115225.91,158347.22,0.0,0.0,1.0
1.0,423.0,4.0,41.0,1.0,0.52093023,0.13953489,0.046511628,23.409302,6.9255815,0.0,0.05,0.075,0.1,0.1,115225.91,158347.22,0.0,0.0,0.0
3.0,424.0,4.0,41.0,1.0,0.516129,0.11981567,0.08755761,25.1106,9.138248,0.0,0.030303031,0.030303031,0.09090909,0.24242425,115225.91,158347.22,0.0,0.0,0.0
3.0,425.0,4.0,41.0,1.0,0.51592356,0.1656051,0.05732484,22.726114,5.343949,0.0,0.0,0.0,0.0,0.027777778,115225.91,158347.22,0.0,0.0,0.0
4.0,125.0,4.0,41.0,1.0,0.5202703,0.16216215,0.074324325,24.93919,5.716216,0.0,0.060606062,0.4848485,0.060606062,0.93939394,115225.91,158347.22,0.0,0.0,1.0
1.0,409.0,4.0,41.0,0.0,0.47093022,0.15116279,0.05232558,23.38372,7.6511626,0.10344828,0.86206895,0.9655172,0.8965517,0.6896552,115225.91,158347.22,0.0,0.0,0.0
7.0,336.0,4.0,41.0,0.0,0.43410853,0.08527132,0.11627907,31.496124,10.155039,0.0,0.06666667,0.96666664,0.5,1.0,115225.91,158347.22,0.0,0.0,1.0
6.0,294.0,4.0,41.0,0.0,0.5641026,0.08547009,0.07692308,29.188034,5.08547,0.04347826,1.0,1.0,1.0,0.95652175,115225.91,158347.22,0.0,0.0,1.0
1.0,426.0,4.0,41.0,1.0,0.50660795,0.16299559,0.066079296,23.246696,6.7973566,0.0,0.071428575,0.0,0.071428575,0.14285715,115225.91,158347.22,0.0,0.0,0.0
3.0,423.0,4.0,41.0,1.0,0.5105263,0.1368421,0.05263158,23.747368,7.063158,0.0,0.0882353,0.09090909,0.05882353,0.23529412,115225.91,158347.22,0.0,0.0,0.0
7.0,285.0,4.0,41.0,1.0,0.4919355,0.14516129,0.11290322,28.161291,9.612904,0.0,0.06896552,0.0,0.13793103,1.0,115225.91,158347.22,0.0,0.0,1.0
6.0,301.0,4.0,41.0,1.0,0.4566929,0.11023622,0.07874016,28.370079,5.5196853,0.0,0.1724138,0.20689656,0.2413793,1.0,115225.91,158347.22,0.0,0.0,1.0
5.0,202.0,4.0,41.0,1.0,0.5086207,0.077586204,0.10344828,29.0,4.37931,0.0,0.08695652,0.73913044,0.04347826,0.7826087,115225.91,158347.22,0.0,0.0,1.0
5.0,197.0,4.0,41.0,1.0,0.50980395,0.104575165,0.06535948,27.267973,6.3986926,0.0,0.13636364,0.36363637,0.13636364,1.0,115225.91,158347.22,0.0,0.0,1.0
1.0,422.0,4.0,41.0,1.0,0.5026738,0.10695187,0.05882353,25.449198,7.171123,0.0,0.025641026,0.20512821,0.051282052,0.051282052,115225.91,158347.22,0.0,0.0,0.0
4.0,412.0,4.0,41.0,0.0,0.4875,0.11875,0.03125,24.1375,6.15,0.0,0.4117647,0.8235294,0.47058824,0.85294116,115225.91,158347.22,0.0,0.0,1.0
7.0,288.0,4.0,41.0,1.0,0.43846154,0.12307692,0.115384616,29.5,9.353847,0.0,0.14285715,0.78571427,0.35714287,0.9285714,115225.91,158347.22,0.0,0.0,1.0
6.0,298.0,4.0,41.0,1.0,0.5307692,0.10769231,0.13846155,30.692308,5.169231,0.0,0.0,0.65384614,0.0,1.0,115225.91,158347.22,0.0,0.0,1.0
6.0,288.0,4.0,41.0,0.0,0.49579832,0.10084034,0.075630255,27.605042,5.184874,0.26086956,0.3043478,0.8695652,0.39130434,1.0,115225.91,158347.22,0.0,0.0,1.0
6.0,299.0,4.0,41.0,1.0,0.49618322,0.08396947,0.14503817,33.16794,4.8778625,0.0,0.033333335,0.9,0.26666668,1.0,115225.91,158347.22,0.0,0.0,1.0
1.0,424.0,4.0,41.0,1.0,0.54330707,0.15354331,0.03937008,21.68504,7.889764,0.0,0.075,0.0,0.1,0.175,115225.91,158347.22,0.0,0.0,0.0
7.0,289.0,4.0,41.0,1.0,0.46031746,0.0952381,0.11904762,29.857143,9.333333,0.0,0.10714286,0.6785714,0.21428572,1.0,115225.91,158347.22,0.0,0.0,1.0
6.0,300.0,4.0,41.0,1.0,0.4920635,0.08730159,0.07936508,29.761906,5.1904764,0.0,0.22222222,0.6666667,0.18518518,1.0,115225.91,158347.22,0.0,0.0,1.0
6.0,292.0,4.0,41.0,0.0,0.45925927,0.096296296,0.06666667,27.214815,4.985185,0.0,0.0,0.6,0.057142857,0.9714286,115225.91,158347.22,0.0,0.0,1.0
7.0,335.0,4.0,41.0,0.0,0.48387095,0.088709675,0.088709675,31.564516,11.741936,0.20833333,0.33333334,1.0,0.75,1.0,115225.91,158347.22,0.0,0.0,1.0
4.0,124.0,4.0,41.0,1.0,0.5177305,0.09219858,0.04964539,26.397163,5.93617,0.0,0.26666668,0.8,0.13333334,1.0,115225.91,158347.22,0.0,0.0,1.0
5.0,199.0,4.0,41.0,1.0,0.47107437,0.12396694,0.0661157,26.504131,4.768595,0.0,0.06666667,0.4,0.1,0.33333334,115225.91,158347.22,0.0,0.0,1.0
1.0,425.0,4.0,41.0,1.0,0.5642458,0.17877094,0.044692736,21.340782,6.374302,0.0,0.028571429,0.0,0.0,0.0,115225.91,158347.22,0.0,0.0,0.0
2.0,4.541042e+07,4.0,41.0,1.0,0.57281554,0.1262136,0.067961164,23.747572,5.757282,0.0,0.0,0.2,,0.9,115225.91,158347.22,0.0,0.0,0.0
4.0,126.0,4.0,41.0,1.0,0.47468355,0.10759494,0.101265825,29.696203,6.481013,0.02631579,0.15789473,0.47368422,0.13157895,1.0,115225.91,158347.22,0.0,0.0,1.0
2.0,4.5414704e+07,4.0,41.0,0.0,0.4678899,0.110091746,0.07339449,27.642202,6.0091743,0.3,0.7,0.85,,1.0,115225.91,158347.22,0.0,0.0,0.0
5.0,200.0,4.0,41.0,1.0,0.47058824,0.10294118,0.066176474,27.44853,5.132353,0.0,0.030303031,0.3939394,0.09090909,0.8787879,115225.91,158347.22,0.0,0.0,1.0
5.0,237.0,4.0,41.0,0.0,0.5151515,0.09848485,0.030303031,26.871212,5.7272725,0.0,0.6923077,0.9230769,0.61538464,0.96153843,115225.91,158347.22,0.0,0.0,1.0
4.0,323.0,4.0,41.0,0.0,0.45882353,0.14705883,0.052941177,24.94706,7.8235292,0.1,0.725,0.95,0.725,0.9,115225.91,158347.22,0.0,0.0,1.0
4.0,322.0,4.0,41.0,0.0,0.540146,0.08759124,0.09489051,29.532846,5.189781,0.0,0.0,0.7419355,0.4516129,1.0,115225.91,158347.22,0.0,0.0,1.0
4.0,121.0,4.0,41.0,1.0,0.48076922,0.15384616,0.10897436,29.891026,6.423077,0.0,0.054054055,0.6216216,0.24324325,0.9459459,115225.91,158347.22,0.0,0.0,1.0
3.0,409.0,4.0,41.0,0.0,0.4652778,0.090277776,0.048611112,25.770834,6.5972223,0.033333335,0.96666664,0.9,0.8666667,0.9,115225.91,158347.22,0.0,0.0,0.0
6.0,290.0,4.0,41.0,1.0,0.48623854,0.1559633,0.027522936,24.550459,4.614679,0.0,0.14285715,0.6785714,0.10714286,1.0,115225.91,158347.22,0.0,0.0,1.0
5.0,236.0,4.0,41.0,0.0,0.5294118,0.10294118,0.073529415,28.286764,5.779412,0.0,0.79310346,1.0,0.79310346,0.9310345,115225.91,158347.22,0.0,0.0,1.0
6.0,291.0,4.0,41.0,1.0,0.504,0.088,0.096,27.64,4.84,0.0,0.033333335,0.6666667,0.46666667,1.0,115225.91,158347.22,0.0,0.0,1.0
2.0,4.5413864e+07,4.0,41.0,1.0,0.5491803,0.14754099,0.06557377,21.852459,7.6065574,0.0,0.05,0.0,,0.95,115225.91,158347.22,0.0,0.0,0.0
5.0,198.0,4.0,41.0,1.0,0.5416667,0.14166667,0.09166667,28.6,5.0333333,0.0,0.2,0.6,0.32,1.0,115225.91,158347.22,0.0,0.0,1.0
7.0,339.0,4.0,41.0,0.0,0.4829932,0.10204082,0.07482993,27.795918,11.034014,0.0,0.2,0.94285715,0.6571429,1.0,115225.91,158347.22,0.0,0.0,1.0
7.0,338.0,4.0,41.0,0.0,0.5229358,0.055045873,0.055045873,29.412844,9.266055,0.0,0.46153846,0.96153843,0.96153843,1.0,115225.91,158347.22,0.0,0.0,1.0
6.0,296.0,4.0,41.0,1.0,0.46496814,0.15923567,0.10191083,27.369427,5.853503,0.0,0.41935483,0.83870965,0.12903225,1.0,115225.91,158347.22,0.0,0.0,1.0
2.0,4.5419096e+07,4.0,41.0,1.0,0.56435645,0.12871288,0.03960396,24.039604,6.108911,0.0,0.0,0.05,,0.8,115225.91,158347.22,0.0,0.0,0.0
7.0,291.0,4.0,41.0,1.0,0.45859873,0.089171976,0.10191083,29.700638,11.707006,0.0,0.0,0.7647059,0.32352942,1.0,115225.91,158347.22,0.0,0.0,1.0
2.0,4.5416132e+07,4.0,41.0,1.0,0.55833334,0.06666667,0.083333336,25.366667,7.45,0.0,0.0,0.0,,0.95,115225.91,158347.22,0.0,0.0,0.0
7.0,337.0,4.0,41.0,0.0,0.49166667,0.15,0.041666668,26.291666,9.466666,0.074074075,0.7777778,1.0,0.9259259,1.0,115225.91,158347.22,0.0,0.0,1.0
7.0,292.0,4.0,41.0,1.0,0.52380955,0.103174604,0.055555556,28.166666,9.269841,0.0,0.0,0.85714287,0.17142858,1.0,115225.91,158347.22,0.0,0.0,1.0
5.0,244.0,4.0,41.0,0.0,0.49624062,0.10526316,0.067669176,27.849625,5.3157897,0.0,0.0882353,0.5,0.23529412,0.9411765,115225.91,158347.22,0.0,0.0,1.0
7.0,287.0,4.0,41.0,1.0,0.44827586,0.094827585,0.15517241,31.525862,8.75862,0.0,0.035714287,0.0,0.39285713,1.0,115225.91,158347.22,0.0,0.0,1.0
3.0,426.0,4.0,41.0,1.0,0.50510204,0.13265306,0.05612245,23.688776,6.2959185,0.0,0.0,0.0,0.07692308,0.102564104,115225.91,158347.22,0.0,0.0,0.0
1.0,118.0,1.0,42.0,1.0,0.4814815,0.16049382,0.074074075,24.28395,9.740741,0.0,0.0,0.03448276,0.0,0.51724136,95701.3,208040.19,0.0,0.0,0.0
7.0,30.0,1.0,42.0,1.0,0.46456692,0.11811024,0.18897638,35.503937,10.566929,0.0,0.0,0.72727275,0.13636364,1.0,95701.3,208040.19,0.0,0.0,1.0
3.0,102.0,1.0,42.0,0.0,0.5103448,0.18620689,0.06896552,23.22069,6.2,0.0,0.035714287,0.21428572,0.035714287,0.89285713,95701.3,208040.19,0.0,0.0,0.0
2.0,5.427303e+06,1.0,42.0,0.0,0.49473685,0.15789473,0.12631579,26.789474,5.5263157,0.0,0.0,0.0,,0.8,95701.3,208040.19,0.0,0.0,0.0
4.0,18.0,1.0,42.0,1.0,0.42682928,0.1402439,0.13414635,28.743902,5.9512196,0.0,0.05882353,0.7058824,0.14705883,0.9705882,95701.3,208040.19,0.0,0.0,1.0
3.0,116.0,1.0,42.0,1.0,0.442029,0.123188406,0.057971016,23.971014,6.710145,0.0,0.05,0.0,0.0,0.75,95701.3,208040.19,0.0,0.0,0.0
6.0,50.0,1.0,42.0,0.0,0.4516129,0.15483871,0.077419356,26.458065,6.1870966,0.0,0.16666667,0.7222222,0.22222222,0.9722222,95701.3,208040.19,0.0,0.0,1.0
3.0,117.0,1.0,42.0,1.0,0.5168539,0.15168539,0.050561797,22.573034,6.5393257,0.0,0.054054055,0.027027028,0.0,0.9189189,95701.3,208040.19,0.0,0.0,0.0
4.0,16.0,1.0,42.0,1.0,0.45625,0.1125,0.11875,27.625,6.5625,0.0,0.13793103,0.62068963,0.03448276,1.0,95701.3,208040.19,0.0,0.0,1.0
3.0,118.0,1.0,42.0,1.0,0.48507464,0.12686567,0.11940298,27.850746,5.8656716,0.0,0.045454547,0.0,0.0,0.8181818,95701.3,208040.19,0.0,0.0,0.0
5.0,21.0,1.0,42.0,1.0,0.41830066,0.16993465,0.104575165,25.281046,6.0457516,0.0,0.083333336,0.083333336,0.041666668,1.0,95701.3,208040.19,0.0,0.0,1.0
6.0,48.0,1.0,42.0,1.0,0.5084746,0.050847456,0.13559322,31.432203,4.9322033,0.0,0.0,0.5416667,0.041666668,0.875,95701.3,208040.19,0.0,0.0,1.0
5.0,22.0,1.0,42.0,1.0,0.5070422,0.08450704,0.09859155,28.302816,5.9295774,0.0,0.045454547,0.6818182,0.045454547,1.0,95701.3,208040.19,0.0,0.0,1.0
1.0,117.0,1.0,42.0,1.0,0.47668394,0.13989638,0.09326425,24.777203,6.720207,0.028571429,0.0,0.0,0.057142857,0.85714287,95701.3,208040.19,0.0,0.0,0.0
7.0,31.0,1.0,42.0,1.0,0.45378152,0.09243698,0.084033616,26.529411,9.361344,0.0,0.0,0.13043478,0.04347826,0.95652175,95701.3,208040.19,0.0,0.0,1.0
6.0,49.0,1.0,42.0,1.0,0.45588234,0.080882356,0.10294118,30.227942,5.029412,0.0,0.0,0.6956522,0.04347826,1.0,95701.3,208040.19,0.0,0.0,1.0
4.0,305.0,1.0,42.0,0.0,0.44755244,0.13986014,0.062937066,24.923077,5.825175,0.09090909,0.121212125,0.72727275,0.21212122,1.0,95701.3,208040.19,0.0,0.0,1.0
2.0,5.424003e+06,1.0,42.0,0.0,0.537037,0.11111111,0.074074075,25.63889,5.9444447,0.0,0.0,0.05,,0.7,95701.3,208040.19,0.0,0.0,0.0
5.0,41.0,1.0,42.0,0.0,0.4779412,0.125,0.05882353,25.852942,5.5735292,0.0,0.22580644,0.7096774,0.12903225,1.0,95701.3,208040.19,0.0,0.0,1.0
7.0,33.0,1.0,42.0,1.0,0.38848922,0.12230216,0.086330935,25.18705,11.064748,0.0,0.054054055,0.9189189,0.24324325,1.0,95701.3,208040.19,0.0,0.0,1.0
7.0,59.0,1.0,42.0,0.0,0.46280992,0.14876033,0.09090909,27.289257,9.636364,0.0,0.57575756,1.0,0.8787879,1.0,95701.3,208040.19,0.0,0.0,1.0
1.0,116.0,1.0,42.0,1.0,0.48618785,0.1436464,0.09392265,24.856354,7.2099447,0.0,0.033333335,0.03448276,0.033333335,0.9,95701.3,208040.19,0.0,0.0,0.0
2.0,5.427373e+06,1.0,42.0,1.0,0.5106383,0.14893617,0.07446808,24.393618,5.2978725,0.0,0.0,0.0,,0.9,95701.3,208040.19,0.0,0.0,0.0
6.0,47.0,1.0,42.0,1.0,0.4031008,0.1007752,0.12403101,28.914728,5.294574,0.0,0.0,0.04761905,0.04761905,1.0,95701.3,208040.19,0.0,0.0,1.0
6.0,46.0,1.0,42.0,1.0,0.47727272,0.15151516,0.12878788,29.484848,6.651515,0.0,0.0,0.6666667,0.04761905,1.0,95701.3,208040.19,0.0,0.0,1.0
2.0,5.424363e+06,1.0,42.0,1.0,0.47933885,0.14876033,0.03305785,21.669422,7.0826445,0.0,0.0,0.0,,0.35,95701.3,208040.19,0.0,0.0,0.0
5.0,23.0,1.0,42.0,1.0,0.5231788,0.14569536,0.0794702,24.960264,5.8211923,0.03846154,0.07692308,0.53846157,0.07692308,1.0,95701.3,208040.19,0.0,0.0,1.0
2.0,5.424019e+06,1.0,42.0,1.0,0.5,0.114035085,0.096491225,23.982456,6.4035087,0.0,0.0,0.0,,0.85,95701.3,208040.19,0.0,0.0,0.0
1.0,102.0,1.0,42.0,0.0,0.52671754,0.20610687,0.030534351,20.717558,6.0992365,0.03846154,0.07692308,0.07692308,0.07692308,0.6923077,95701.3,208040.19,0.0,0.0,0.0
7.0,32.0,1.0,42.0,1.0,0.42741936,0.12096774,0.15322581,31.258064,9.741936,0.0,0.09090909,0.045454547,0.045454547,1.0,95701.3,208040.19,0.0,0.0,1.0
6.0,45.0,1.0,42.0,0.0,0.5,0.07534247,0.14383562,30.547945,6.0410957,0.0,0.071428575,0.78571427,0.2857143,1.0,95701.3,208040.19,0.0,0.0,1.0
6.0,51.0,1.0,42.0,1.0,0.43283582,0.14179105,0.08955224,26.179104,5.149254,0.0,0.0,0.24,0.0,0.96,95701.3,208040.19,0.0,0.0,1.0
