"state","DxV","DyV","DxP","DyP","DxM","DyM"
10,-0.102210914583333,-0.120489352083333,-0.0813789854166667,-0.0511803124999998,-0.105294639583333,-0.0737396041666669
10,-0.0958058083333334,-0.0221193770833334,-0.0663622583333334,-0.00143875000000032,-0.10401944375,-0.0188901666666664
11,-0.00116755208333333,0.0801810479166668,0.00339150833333334,-0.00203147916666662,-0.0015534875,0.0340042708333334
11,0.00832186874999999,0.00885826249999998,0.02700808125,-0.0455735624999998,4.60270833333321e-05,-0.0223137916666666
11,0.0112743666666667,-0.0237492375000001,0.0365579833333333,0.0367647500000001,-0.000775831250000001,0.0129123749999999
11,0.0232877333333334,0.0143614458333336,0.0558953125,-0.00438839583333364,0.00457746249999998,0.0718918333333334
11,0.03976986875,0.0216181187499999,0.0773430145833333,0.00194595833333332,0.01716054375,0.0637542083333332
11,0.0451315,0.0354157166666668,0.0693673020833333,0.0155263541666668,0.0289961104166667,0.0657923541666667
11,0.0477915291666666,-0.0751777270833333,0.0581361354166666,-0.0208021875,0.04246758125,0.0450435625
11,0.0428694708333332,-0.0231156062500002,0.0327016916666668,0.00129425000000024,0.051019825,-0.0779131041666666
11,0.0335536458333333,0.0211448833333333,0.00617611458333334,0.00391922916666641,0.0469501145833333,0.145173166666667
11,0.02289428125,0.0503286291666667,-0.0143886229166665,-0.0589673958333334,0.044036975,-0.135257333333333
11,0.0153169854166667,-0.0578889520833333,-0.0248212854166668,0.0204416875000002,0.0317542604166667,0.0148493958333333
11,0.00914549166666667,-0.000652077083333345,-0.0257928583333332,-0.00512675000000024,0.01970945625,0.0291258333333333
12,-0.0110059520833333,-0.0620599520833333,-0.0318098916666667,-0.0510194791666671,-0.0026002875,-0.0338947291666668
12,-0.02672753125,0.0892842624999999,-0.06482021875,0.0471004375000004,-0.00852497291666667,-0.0383537916666664
12,-0.0301185333333333,0.1119307625,-0.0680645166666667,-0.00152624999999997,-0.01148123125,0.138528375
12,-0.0478368666666666,0.0282114458333333,-0.0922738875,0.0560736041666666,-0.0236893375,-0.0050121666666665
12,-0.06016883125,0.04927611875,-0.103058785416667,0.0172799583333331,-0.03783915625,-0.0820817916666669
12,-0.071558,0.0276257166666666,-0.108649597916667,0.0145223541666668,-0.0508738895833333,0.175025354166667
12,-0.0734597708333334,-0.00728472708333331,-0.0973475645833333,0.00952181249999984,-0.06353311875,0.1193265625
12,-0.0769610291666667,-0.0431206062500001,-0.0832579083333333,-0.0200297499999997,-0.073422475,-0.164014104166667
12,-0.0734239541666667,0.0910118833333334,-0.0643213854166667,0.0252802291666666,-0.0742026854166667,0.161215166666667
12,-0.07500081875,0.0202456291666667,-0.0625638229166666,0.00216360416666662,-0.080521425,0.0183486666666667
12,-0.0687843145833334,0.0854920479166667,-0.0523799854166667,-0.00550431250000002,-0.0705548395833333,-0.0557786041666664
12,-0.0694012083333333,-0.0247950770833334,-0.0518147583333333,0.0169212500000001,-0.07036094375,0.115901833333333
13,-0.00937985208333334,0.0483618479166667,-0.0264526916666667,0.0134975208333333,-0.0024119875,-0.127666729166667
13,-0.01843573125,0.0089075624999999,-0.04545861875,-0.0195485624999996,-0.00621177291666667,0.189040208333333
13,-0.0192957333333333,0.0664349625000001,-0.0432617166666667,-0.0237942500000004,-0.00831813125,-0.239442625
13,-0.0329601666666666,0.000694945833333266,-0.0659310874999999,-0.00910039583333325,-0.0166709375,0.152616833333333
13,-0.03809343125,0.00315011875000015,-0.0703498854166667,-0.0397410416666667,-0.02316165625,-0.0531827916666669
13,-0.0506163,-0.0247662833333334,-0.0877388979166667,-0.00218064583333336,-0.0315185895833333,0.0273683541666667
13,-0.0582632708333334,-0.0995327270833334,-0.0925030645833333,0.00197481250000009,-0.04168421875,-0.2276414375
13,-0.0659522291666667,0.15116739375,-0.0889969083333333,-0.0168227499999999,-0.051322575,0.323307895833333
13,-0.0720767541666667,-0.0125271166666666,-0.0872469854166666,-0.0504337708333335,-0.0608223854166667,-0.228911833333333
13,-0.07543891875,0.136886629166667,-0.0807627229166668,0.106339604166667,-0.071602825,0.0744476666666664
13,-0.0746905145833333,-0.198638952083333,-0.0721660854166666,-0.0719673125000002,-0.0709136395833333,0.0913553958333335
13,-0.0715552083333334,0.146519922916667,-0.0556199583333334,0.0567622500000001,-0.07633034375,0.0770588333333333
14,0.000550847916666661,-0.0204349520833335,0.00834160833333333,0.0678875208333334,-0.0013310875,-0.181805729166667
14,0.03700506875,0.00163126250000011,0.09161208125,0.000142437499999853,0.00886242708333333,0.0477622083333337
14,0.0293446666666667,-0.0284382375,0.0777129833333333,-0.00913625000000009,0.00464906875,-0.276448625
14,0.0647841333333333,0.0624994458333334,0.1218872125,0.0118526041666668,0.0272785625,0.495006833333333
14,0.06862126875,0.00414811874999998,0.0927776145833333,0.00732895833333346,0.05074714375,-0.395411791666667
14,0.0801812,0.0727937166666665,0.0861966020833333,0.0492423541666669,0.0706447104166667,0.418296354166667
14,0.0489409291666666,0.0100832729166667,0.0193051354166668,-0.00334918750000024,0.0753920812500001,0.0131225624999999
14,0.0441530708333334,-0.0352826062500001,-0.00663030833333331,-0.0439787500000001,0.0742149249999999,-0.0204581041666665
14,0.0198371458333332,-0.0939381166666665,-0.0533438854166667,-0.0143907708333332,0.0467251145833333,0.161259166666667
