intercept,beta1_pooled,beta2_pooled,beta3_pooled,beta4_pooled,unit_id
13.627361199152494,1.3619602025798347,1.8264198192249819,1.5390955880335724,0.24568762715944917,161
17.68799109323183,1.1390236186286675,1.8528826946743873,1.5299834750104901,0.25912876913331395,162
20.723650894295478,0.9950453108642195,1.8745276845975614,1.5218538962753285,0.2709931480347163,163
22.075523484170176,0.8999986513286261,1.8843818461038058,1.5146345150659881,0.2814634174446986,164
-18.293892350782517,1.400319701413815,1.602159005735597,1.5928167206370532,0.22201594107570977,165
-17.54462225016837,1.444288620116571,1.6132297113301257,1.5930306458289138,0.2159532096200166,166
-16.109638738671034,1.500199886515161,1.6246535359293002,1.5929056345897112,0.20954552464403484,167
-13.907355209691184,1.538817713521082,1.6322379449080417,1.5922574380985142,0.2029222002324024,168
-11.21688435929921,1.569070993366986,1.6425899986914452,1.5912668911031738,0.19545323218032293,169
-8.300456582785014,1.629546571062149,1.6553230912553747,1.5889202158275308,0.1881942058851794,170
-5.1827287942752305,1.6731143265323392,1.6717250172646543,1.5843133194648316,0.18215621246796312,171
-1.919280922168423,1.6751737254463956,1.696621742280766,1.5761759552622816,0.18385568644367412,172
1.5085410749368668,1.5946350035715229,1.728101909971396,1.5670063192984305,0.19590290803317725,173
5.201089701006441,1.4869380201943263,1.7633616275962867,1.557347749747034,0.21288775243805466,174
9.187025449078542,1.3228038378425524,1.7965773306693187,1.5476175779705184,0.2285596378091098,175
13.500673482359417,1.0208273899351383,1.8250496840328407,1.5384977594138887,0.24258229513672122,176
17.597389040342463,0.6937715031525405,1.8515285178797285,1.5301766690112448,0.2547995904057938,177
20.3613973625669,0.533983386242656,1.868674967201251,1.5226499555872604,0.2657883399716016,178
21.854722997878667,0.5031952237851114,1.8829628755614396,1.5158800835781114,0.275647723782183,179
-17.7469650585365,1.3531961130516754,1.639725748956464,1.5934023598232576,0.22059955196268566,180
-17.100880113176725,1.3865718273128742,1.6488782734841216,1.5931465124406923,0.21525177481467703,181
-15.943188403915427,1.4343932993781017,1.653426148406794,1.592462937358248,0.20972414846220663,182
-13.85363052144377,1.4950609291431436,1.6657840128006842,1.5915897585377834,0.2034891571515993,183
-11.124339249382125,1.5279261791428842,1.6752219222560127,1.589763634738827,0.1972179792619718,184
-8.204061107295491,1.5722946323044618,1.6885089071485027,1.5864625512369424,0.19136191911092326,185
-5.123659462389618,1.5938366972530902,1.7040983397983143,1.5808827401204273,0.1867670335175771,186
-1.8821617782312794,1.5614992337029028,1.7243311252721754,1.5724364669875854,0.18965854685094488,187
1.5393631099684415,1.4829296999231725,1.7489567106483637,1.5636181173025252,0.1990002481688489,188
